"m6v2_plr.pred.obs","m6v2_plr.pred.RB"
"NRB",0.038253350576081
"NRB",0.0356900982917733
"NRB",0.0673222594452807
"NRB",0.0328107862227714
"NRB",0.145558725270204
"NRB",0.571921330949373
"NRB",0.318916860232261
"NRB",0.152089893009338
"NRB",0.0227410885472775
"NRB",0.572518449874282
"NRB",0.029035837890712
"NRB",0.00866055485560912
"NRB",0.0356653746286656
"NRB",0.0996250517366888
"NRB",0.0641952065886434
"NRB",0.0117948667125027
"NRB",0.0319700591278674
"NRB",0.136952582858952
"NRB",0.00544588036953776
"NRB",0.140159432099398
"NRB",0.425109458931987
"NRB",0.0076119848033527
"NRB",0.0848997402895148
"NRB",0.304874902142411
"NRB",0.0296228375034512
"NRB",0.0419948457594791
"NRB",0.0228303609335324
"NRB",0.0405740898784878
"NRB",0.0110649902845325
"NRB",0.320215175117209
"NRB",0.00419833592577453
"NRB",0.0416273028736669
"NRB",0.0907667477437971
"NRB",0.157451571961499
"NRB",0.302341546628107
"NRB",0.799770999996287
"NRB",0.226708257710133
"NRB",0.544105966479141
"NRB",0.0873892611350762
"NRB",0.311917052700722
"NRB",0.0270586966271182
"NRB",0.0419098526042852
"NRB",0.152088611424313
"RB",0.898989762140296
"RB",0.605591894779135
"RB",0.887340834604455
"RB",0.102192511241087
"RB",0.773562667831558
"NRB",0.12716263171831
"NRB",0.0358898175725909
"NRB",0.0227428963028484
"NRB",0.0390353591107522
"NRB",0.0455396653706511
"NRB",0.0300943827537934
"NRB",0.289367767665035
"NRB",0.0226057585654273
"NRB",0.267744622870212
"NRB",0.0162013450230604
"NRB",0.00895954066107602
"NRB",0.176128902841436
"RB",0.684829795607572
"RB",0.737617601461038
"RB",0.828945326830714
"RB",0.921181400053988
"RB",0.687512392325934
"RB",0.268220228221055
"RB",0.91968449359344
"RB",0.59698791156783
"RB",0.608593940907365
"RB",0.276501840792382
"RB",0.407054466990891
"RB",0.807563962050265
"RB",0.84526305241497
"RB",0.0310249189785719
"RB",0.751826675397248
"RB",0.683145371497606
"RB",0.78399232411069
"RB",0.526771828366112
"RB",0.754338539624769
"RB",0.195401784975005
"RB",0.680324203530948
"RB",0.825722999971195
"RB",0.69193280824145
"RB",0.932424770846685
"NRB",0.0335829420558283
"NRB",0.0449625512726596
"NRB",0.042309021025148
"NRB",0.0740777797542645
"NRB",0.0390590060468136
"NRB",0.162706873880192
"NRB",0.544356465549385
"NRB",0.333142051670225
"NRB",0.151695723752828
"NRB",0.0278389041453475
"NRB",0.543543392568041
"NRB",0.0392626335402005
"NRB",0.0108133594547529
"NRB",0.0455009605581255
"NRB",0.0972457515432745
"NRB",0.066420559966311
"NRB",0.0142000557118285
"NRB",0.0401534720807056
"NRB",0.164229454538635
"NRB",0.00730799143814978
"NRB",0.151299849754499
"NRB",0.426981395261788
"NRB",0.0106997647829945
"NRB",0.102588400566718
"NRB",0.303945876595095
"NRB",0.0361851191349361
"NRB",0.050208500570255
"NRB",0.0292115903404213
"NRB",0.046007914790933
"NRB",0.0134289941648286
"NRB",0.312047928734817
"NRB",0.00621319436804992
"NRB",0.0480201476565821
"NRB",0.0926685078326085
"NRB",0.15455372405327
"NRB",0.308098394429438
"NRB",0.784452515585353
"NRB",0.236554715426085
"NRB",0.555038058297276
"NRB",0.0980440358945259
"NRB",0.316974386249486
"NRB",0.0326327366877556
"NRB",0.046693318154944
"NRB",0.165787701408419
"RB",0.88359816466594
"RB",0.563889934895961
"RB",0.870777814794817
"RB",0.115581347017764
"RB",0.755483589005783
"NRB",0.140690250534859
"NRB",0.0449543590770961
"NRB",0.0285797978429113
"NRB",0.049011245423073
"NRB",0.0480215043225696
"NRB",0.0364228596700207
"NRB",0.297923744436295
"NRB",0.0308552946061462
"NRB",0.296652688894166
"NRB",0.0234234790249047
"NRB",0.0122449070011325
"NRB",0.187132735727793
"RB",0.679541014445133
"RB",0.730484985200623
"RB",0.823280989441332
"RB",0.909909822597247
"RB",0.676664559737071
"RB",0.279557344807222
"RB",0.905853023290232
"RB",0.582019180412524
"RB",0.608745274035826
"RB",0.263319831344042
"RB",0.412724520322114
"RB",0.799317306053248
"RB",0.835865537454009
"RB",0.0358119994138619
"RB",0.732600236815871
"RB",0.670510298706342
"RB",0.777890004938024
"RB",0.533905052340086
"RB",0.73900712901395
"RB",0.210479997601661
"RB",0.673853642180283
"RB",0.809554991219848
"RB",0.667484880552664
"RB",0.922771239573139
"NRB",0.0384126525926363
"NRB",0.0510402442974565
"NRB",0.0477324177245902
"NRB",0.0798836692200125
"NRB",0.0447932845092937
"NRB",0.176075497044928
"NRB",0.527152070688759
"NRB",0.343864906748069
"NRB",0.151812585914195
"NRB",0.0324673446832588
"NRB",0.52147841802254
"NRB",0.0486966434556504
"NRB",0.0128535994189777
"NRB",0.0538681255672444
"NRB",0.0969735807396654
"NRB",0.0685092419833089
"NRB",0.0165349640812047
"NRB",0.04757919076528
"NRB",0.185548186349783
"NRB",0.00913403212192433
"NRB",0.161156068577535
"NRB",0.429221743083647
"NRB",0.0136491216723778
"NRB",0.117436432586881
"NRB",0.303641840177922
"NRB",0.0418026493833271
"NRB",0.0571657286457546
"NRB",0.0351572614435031
"NRB",0.0507404665630624
"NRB",0.0157488429073042
"NRB",0.306019149175093
"NRB",0.00825200085588669
"NRB",0.0536975308634648
"NRB",0.0949273863208769
"NRB",0.153603894009785
"NRB",0.311389404488923
"NRB",0.77094057553008
"NRB",0.244525035984935
"NRB",0.560792542369947
"NRB",0.106978457313205
"NRB",0.321004490542423
"NRB",0.0375899974089015
"NRB",0.0508830747595588
"NRB",0.17617947776164
"RB",0.869524871455338
"RB",0.53306212071682
"RB",0.854890766800126
"RB",0.126800045378359
"RB",0.73961265017249
"NRB",0.150491650492234
"NRB",0.0529542363738977
"NRB",0.0340744174205019
"NRB",0.0574124730907889
"NRB",0.0506249203382881
"NRB",0.0422960144063254
"NRB",0.304520835031544
"NRB",0.0386363058767924
"NRB",0.317689773178308
"NRB",0.0303979531846423
"NRB",0.0152807516573233
"NRB",0.19596950380803
"RB",0.675012445724819
"RB",0.724442120046612
"RB",0.817752729975132
"RB",0.899771428500857
"RB",0.666935246218306
"RB",0.288398521617279
"RB",0.892773927974312
"RB",0.569254351264959
"RB",0.608214981264178
"RB",0.254053712925547
"RB",0.416673322342793
"RB",0.792204391165079
"RB",0.82778065275044
"RB",0.0401857125864706
"RB",0.715392198854059
"RB",0.660162770683322
"RB",0.771671792836555
"RB",0.537870323526119
"RB",0.72615102098303
"RB",0.22262025141468
"RB",0.667810681029681
"RB",0.796113820657206
"RB",0.648031313307838
"RB",0.913948181957102
"NRB",0.042811601111673
"NRB",0.0566488736431264
"NRB",0.0524111791852905
"NRB",0.0850833248178309
"NRB",0.0501654100488836
"NRB",0.187232041837493
"NRB",0.514976734537652
"NRB",0.352178364200544
"NRB",0.15233533321931
"NRB",0.0367752327183265
"NRB",0.504051315595209
"NRB",0.0574462942048622
"NRB",0.0148224179828172
"NRB",0.0611804832519585
"NRB",0.0975766999071704
"NRB",0.0705423255146947
"NRB",0.0188016024354552
"NRB",0.054469015436504
"NRB",0.203091672243645
"NRB",0.0109372781985547
"NRB",0.169808205474269
"NRB",0.43125319123351
"NRB",0.0164916729232406
"NRB",0.130378098143272
"NRB",0.303788657473207
"NRB",0.0468591734965016
"NRB",0.0632660087379748
"NRB",0.0407799144000088
"NRB",0.0549941599838589
"NRB",0.018030604456682
"NRB",0.301697188804051
"NRB",0.0103085323022479
"NRB",0.0589387607625533
"NRB",0.0972299249156742
"NRB",0.153472432894505
"NRB",0.313608372884553
"NRB",0.758946859586141
"NRB",0.251127563970475
"NRB",0.564016925788707
"NRB",0.114924409228096
"NRB",0.324199832575083
"NRB",0.0421492362403169
"NRB",0.0546329528867113
"NRB",0.184899860270815
"RB",0.856424196523662
"RB",0.509023890707003
"RB",0.840161432345517
"RB",0.13656027365154
"RB",0.725534153988252
"NRB",0.158349158962552
"NRB",0.0601650502095571
"NRB",0.0392325210322102
"NRB",0.0647167031584887
"NRB",0.0531955354153334
"NRB",0.0477423011473979
"NRB",0.309777310027681
"NRB",0.0460024513094431
"NRB",0.334080669813404
"NRB",0.0371328167909936
"NRB",0.0181515435305339
"NRB",0.203274420773879
"RB",0.670984382071077
"RB",0.719132947780468
"RB",0.812428406491292
"RB",0.890505094569567
"RB",0.658110349323359
"RB",0.295484458768223
"RB",0.880336377397739
"RB",0.558014302933068
"RB",0.607288850133175
"RB",0.247256855279255
"RB",0.419718510228074
"RB",0.785876328670667
"RB",0.82060651630127
"RB",0.0442340066938446
"RB",0.699768299067195
"RB",0.651455583945689
"RB",0.765471254029137
"RB",0.540043172726932
"RB",0.715046421220335
"RB",0.232739585770496
"RB",0.662251025864273
"RB",0.784549387315387
"RB",0.632119727901778
"RB",0.905775989433137
"NRB",0.0468814767399178
"NRB",0.0618739262657643
"NRB",0.0565500690674275
"NRB",0.0898261942870841
"NRB",0.0552364302807062
"NRB",0.196860546549794
"NRB",0.505751125470602
"NRB",0.358754609498136
"NRB",0.153137268003755
"NRB",0.0408236788005787
"NRB",0.489952839346098
"NRB",0.0655492159721711
"NRB",0.0167335154951795
"NRB",0.0676531069513126
"NRB",0.09862462366638
"NRB",0.0725370564212655
"NRB",0.0210007153116638
"NRB",0.0609167009911567
"NRB",0.217905278418149
"NRB",0.0127158466776685
"NRB",0.177453442367697
"NRB",0.432985814856572
"NRB",0.0192303421942277
"NRB",0.141855178545218
"NRB",0.304244278211831
"NRB",0.0515058156897412
"NRB",0.0687044651875623
"NRB",0.0461140215824341
"NRB",0.0588828462187257
"NRB",0.0202732087319023
"NRB",0.298635770832728
"NRB",0.0123657191688588
"NRB",0.0638509394264457
"NRB",0.0994885372381523
"NRB",0.153770212077795
"NRB",0.315259556533945
"NRB",0.748204272512704
"NRB",0.256695356405842
"NRB",0.565769477187201
"NRB",0.122177309719026
"NRB",0.326762620563024
"NRB",0.0463999982280215
"NRB",0.0580374324644466
"NRB",0.192526010683676
"RB",0.844141044002941
"RB",0.489716319513778
"RB",0.826600311754091
"RB",0.145190974423799
"RB",0.712906046049895
"NRB",0.164940846224203
"NRB",0.0667278553033438
"NRB",0.0440631798414183
"NRB",0.0711683295554087
"NRB",0.055695071041765
"NRB",0.0527944338784672
"NRB",0.31408450968665
"NRB",0.052955709935834
"NRB",0.347312742207023
"NRB",0.0435984349205565
"NRB",0.0208839930724515
"NRB",0.209415344353326
"RB",0.667313324246029
"RB",0.714360500037622
"RB",0.807320036943442
"RB",0.881959263562797
"RB",0.65004773254644
"RB",0.301267818251588
"RB",0.868492482554103
"RB",0.547944584095693
"RB",0.606114685648415
"RB",0.242133637460966
"RB",0.422208051879355
"RB",0.780138191137757
"RB",0.81411843567691
"RB",0.0480059122625152
"RB",0.685484962854556
"RB",0.643982712194511
"RB",0.759365408076998
"RB",0.541104938228144
"RB",0.705272256121093
"RB",0.241359886739241
"RB",0.657146788295634
"RB",0.774383294220419
"RB",0.618855133184868
"RB",0.8981515301225
"NRB",0.0506770757614023
"NRB",0.0667685101415872
"NRB",0.0602688247420952
"NRB",0.094195145169536
"NRB",0.0600388040760674
"NRB",0.205336272997201
"NRB",0.498436188457057
"NRB",0.364036356445813
"NRB",0.154129692206262
"NRB",0.0446448025558213
"NRB",0.478345365620481
"NRB",0.0730378232738236
"NRB",0.01859146954566
"NRB",0.0734299781332691
"NRB",0.0999168346657006
"NRB",0.0744943941982997
"NRB",0.0231314917920335
"NRB",0.0669731293490954
"NRB",0.230620764774583
"NRB",0.0144648460730248
"NRB",0.184252137125525
"NRB",0.434429359210552
"NRB",0.0218635782741651
"NRB",0.152136706800309
"NRB",0.304902945681607
"NRB",0.0558205284962264
"NRB",0.0736007833865285
"NRB",0.0511758511468376
"NRB",0.0624753633892165
"NRB",0.0224733492581564
"NRB",0.296504362458394
"NRB",0.0144073234706564
"NRB",0.068486485697376
"NRB",0.101669498228929
"NRB",0.154313900041487
"NRB",0.316576839538552
"NRB",0.738511182450552
"NRB",0.261445723138183
"NRB",0.566585095175213
"NRB",0.128887345013579
"NRB",0.328835811673285
"NRB",0.0503903535792905
"NRB",0.0611578950075397
"NRB",0.199336165871528
"RB",0.832587640006212
"RB",0.473893237762552
"RB",0.814132306082396
"RB",0.15290038050763
"RB",0.701479510881335
"NRB",0.170621329265842
"NRB",0.0727344538143379
"NRB",0.0485783676970368
"NRB",0.0769255016129869
"NRB",0.0581109113762076
"NRB",0.0574815942114745
"NRB",0.317694473499159
"NRB",0.0594972300282719
"NRB",0.35823612262258
"NRB",0.0497700864569994
"NRB",0.0234903102562384
"NRB",0.214639869700102
"RB",0.663884022768687
"RB",0.709955607111348
"RB",0.802387483681813
"RB",0.873910896172416
"RB",0.642563010624288
"RB",0.306157911065023
"RB",0.857055207272464
"RB",0.538723855365459
"RB",0.604793960078581
"RB",0.238091774152446
"RB",0.42435160046144
"RB",0.774808144815436
"RB",0.808100733818276
"RB",0.0515897809692392
"RB",0.672211752717378
"RB",0.637366194008916
"RB",0.753368712227137
"RB",0.541503729290819
"RB",0.696426834259971
"RB",0.248951910016916
"RB",0.652402878886247
"RB",0.765169685358769
"RB",0.607413701382445
"RB",0.89090123516545
"NRB",0.0542873359284394
"NRB",0.0714365406686166
"NRB",0.0637031150175567
"NRB",0.0982975324655305
"NRB",0.0646595853094761
"NRB",0.213013440695524
"NRB",0.492317855414252
"NRB",0.368430569047192
"NRB",0.155240193018028
"NRB",0.0483149550606672
"NRB",0.468464560185594
"NRB",0.0800830894247574
"NRB",0.0204237714816832
"NRB",0.0787205236541333
"NRB",0.101337996013371
"NRB",0.0764222076311055
"NRB",0.0252223819446539
"NRB",0.0727644537306345
"NRB",0.241878619490149
"NRB",0.0162068909683668
"NRB",0.190426821773508
"NRB",0.435643824089028
"NRB",0.0244356792592239
"NRB",0.161571142303442
"NRB",0.305679210701303
"NRB",0.0599137367994557
"NRB",0.0781170445696649
"NRB",0.0560563896326053
"NRB",0.0658643142421626
"NRB",0.024656620496616
"NRB",0.294997016964789
"NRB",0.0164559140435486
"NRB",0.0729339823475213
"NRB",0.103776147710133
"NRB",0.154993127473085
"NRB",0.317701155378747
"NRB",0.729592887885919
"NRB",0.265607969797318
"NRB",0.566827929823964
"NRB",0.13522165947123
"NRB",0.330562940050127
"NRB",0.0542073480504191
"NRB",0.0640788423199117
"NRB",0.205576409108128
"RB",0.821562510259811
"RB",0.460467391633015
"RB",0.802487695676799
"RB",0.159949716607619
"RB",0.690935805400771
"NRB",0.175689249708944
"NRB",0.0783514226489861
"NRB",0.052868100568882
"NRB",0.0822009222975232
"NRB",0.0604605028720381
"NRB",0.0619056059033161
"NRB",0.320829928070408
"NRB",0.06574970110443
"NRB",0.367583987491159
"NRB",0.0557454029553653
"NRB",0.0260212310252665
"NRB",0.219212265383115
"RB",0.660683929266057
"RB",0.705904174502564
"RB",0.797669061313586
"RB",0.866449617026536
"RB",0.635686485779313
"RB",0.310214979622033
"RB",0.846218064037168
"RB",0.530352661464669
"RB",0.603360294896595
"RB",0.234982811809727
"RB",0.426189447015358
"RB",0.769886527036349
"RB",0.802560358454686
"RB",0.054934855445766
"RB",0.660045127465274
"RB",0.631562792931312
"RB",0.747547236094115
"RB",0.541369261520467
"RB",0.688498578093905
"RB",0.25554676101774
"RB",0.648039752073817
"RB",0.756904513644437
"RB",0.597690621748564
"RB",0.884115149386976
"NRB",0.0576644800626362
"NRB",0.0758154322962131
"NRB",0.066830342857036
"NRB",0.102099765101403
"NRB",0.0690271035437558
"NRB",0.219881933622037
"NRB",0.487222489349209
"NRB",0.372005228533273
"NRB",0.156442600493451
"NRB",0.0517748282125551
"NRB",0.460181789892175
"NRB",0.0865406664356927
"NRB",0.0221968375862603
"NRB",0.083466581037384
"NRB",0.102841804708244
"NRB",0.0783043565993793
"NRB",0.0272353119883217
"NRB",0.078192005663263
"NRB",0.251673565238515
"NRB",0.0179026121117729
"NRB",0.195945166205633
"NRB",0.4366235236495
"NRB",0.0268869531099985
"NRB",0.170071891260661
"NRB",0.306538774614095
"NRB",0.0637325711194607
"NRB",0.0822090885438985
"NRB",0.0606606078931698
"NRB",0.0690188341533681
"NRB",0.026782305241407
"NRB",0.294040835748898
"NRB",0.0184553012553109
"NRB",0.0771360386639589
"NRB",0.105785328836237
"NRB",0.155770623121094
"NRB",0.318670971256045
"NRB",0.721491152546382
"NRB",0.26919324735754
"NRB",0.566597907218586
"NRB",0.141127737344282
"NRB",0.331962849361454
"NRB",0.0577968689886993
"NRB",0.066777054344725
"NRB",0.211230568731355
"RB",0.811209139640379
"RB",0.449246400500394
"RB",0.791810182303859
"RB",0.166293542750794
"RB",0.68131941994449
"NRB",0.180164843249902
"NRB",0.0834985908117855
"NRB",0.0568498152972857
"NRB",0.0869432804151854
"NRB",0.0627170714147951
"NRB",0.0659930369982594
"NRB",0.323525811992799
"NRB",0.0715720730133467
"NRB",0.375451090779085
"NRB",0.0613710086576798
"NRB",0.0284251936818021
"NRB",0.223147117242693
"RB",0.657641245015111
"RB",0.702092423754505
"RB",0.793107935745038
"RB",0.859368101556951
"RB",0.629253105380747
"RB",0.313719505533595
"RB",0.835761376030557
"RB",0.522593510095564
"RB",0.601865638288156
"RB",0.232468879954328
"RB",0.427824983633684
"RB",0.765241781065132
"RB",0.797338505131118
"RB",0.0581295927870228
"RB",0.648676036647913
"RB",0.626307595486936
"RB",0.741872523953908
"RB",0.540923630516868
"RB",0.681194392932537
"RB",0.261473062127828
"RB",0.643954839545461
"RB",0.749268627719012
"RB",0.589113844437128
"RB",0.877623722091989
"NRB",0.0608948916613364
"NRB",0.0800106323354883
"NRB",0.0697605551015814
"NRB",0.105698151404656
"NRB",0.073237639003808
"NRB",0.226202324360646
"NRB",0.482771127145303
"NRB",0.375037951992564
"NRB",0.157695460897211
"NRB",0.055106573748836
"NRB",0.452973305594186
"NRB",0.0926147305333899
"NRB",0.0239440483220565
"NRB",0.0878577885403037
"NRB",0.104383134255191
"NRB",0.0801525736181718
"NRB",0.0292078926207281
"NRB",0.0833920553358822
"NRB",0.260488608385474
"NRB",0.0195841219363198
"NRB",0.201005633826656
"NRB",0.437434427625347
"NRB",0.0292755879709969
"NRB",0.177944780550561
"NRB",0.307435693216893
"NRB",0.067379165875903
"NRB",0.0860215712355226
"NRB",0.0650984531120729
"NRB",0.072021528715952
"NRB",0.0288855775678869
"NRB",0.2934331800469
"NRB",0.0204437896044414
"NRB",0.0811812313766551
"NRB",0.107719086694241
"NRB",0.156598618236567
"NRB",0.319548862378747
"NRB",0.713961327026365
"NRB",0.272379312742244
"NRB",0.566083844088352
"NRB",0.146745491271139
"NRB",0.33314061999277
"NRB",0.0612464047892742
"NRB",0.0693283476424702
"NRB",0.216478925753462
"RB",0.801310147852031
"RB",0.439505839118363
"RB",0.781797657214336
"RB",0.172157352199644
"RB",0.672354782382955
"NRB",0.184248238881645
"NRB",0.0883404370268644
"NRB",0.0606339478477926
"NRB",0.0913388781520908
"NRB",0.0649098012062212
"NRB",0.0698600070985139
"NRB",0.325929006739287
"NRB",0.0771235861610359
"NRB",0.382327481817373
"NRB",0.0667880496600969
"NRB",0.0307611852197137
"NRB",0.226648331937618
"RB",0.654711557715098
"RB",0.69849394751396
"RB",0.788695603088148
"RB",0.852640985358695
"RB",0.623228162738593
"RB",0.316771183098867
"RB",0.825706390651813
"RB",0.515400992291895
"RB",0.600339293316176
"RB",0.230445960365235
"RB",0.429264259890386
"RB",0.760843232544769
"RB",0.79238950563879
"RB",0.0611830345443029
"RB",0.63808807343787
"RB",0.621523838660049
"RB",0.736353626301167
"RB",0.540240382685572
"RB",0.674422816599316
"RB",0.266818543272959
"RB",0.640111456822641
"RB",0.742171821124424
"RB",0.581507584984574
"RB",0.871411453500957
"NRB",0.0639878666001497
"NRB",0.0840371677665451
"NRB",0.0725159436008488
"NRB",0.109111346848305
"NRB",0.0772932219257555
"NRB",0.232004471812619
"NRB",0.478827765694655
"NRB",0.377623223312509
"NRB",0.158975473440399
"NRB",0.0583108761363808
"NRB",0.44667467242861
"NRB",0.0983201259267224
"NRB",0.0256660053152287
"NRB",0.0919396525066863
"NRB",0.105952202263321
"NRB",0.0819679318379176
"NRB",0.0311387537510464
"NRB",0.0883666406880734
"NRB",0.268413782351385
"NRB",0.0212478829571619
"NRB",0.20564620752255
"NRB",0.43807529039689
"NRB",0.0315995844419692
"NRB",0.185212969529867
"NRB",0.308342455233269
"NRB",0.0708628812763516
"NRB",0.0895851064667885
"NRB",0.0693710081588593
"NRB",0.0748833062826275
"NRB",0.0309657390391462
"NRB",0.293104359257229
"NRB",0.0224133239098882
"NRB",0.085068691995087
"NRB",0.109585375560382
"NRB",0.157464307329512
"NRB",0.320357926877821
"NRB",0.706942262819576
"NRB",0.275238930976557
"NRB",0.565359406669688
"NRB",0.152072543831839
"NRB",0.334130022485404
"NRB",0.06455858803643
"NRB",0.0717470867017917
"NRB",0.221337184707675
"RB",0.791871695895527
"RB",0.431039837460956
"RB",0.772385695539732
"RB",0.177564856340723
"RB",0.663977124175484
"NRB",0.18796104976089
"NRB",0.0929060233611045
"NRB",0.0642295405460832
"NRB",0.0954346991641293
"NRB",0.067042675285166
"NRB",0.0735169041431993
"NRB",0.328093450749965
"NRB",0.0824062460055957
"NRB",0.388367565120377
"NRB",0.0719830963721891
"NRB",0.0330284235309825
"NRB",0.229792798132307
"RB",0.651891293020019
"RB",0.695069584875798
"RB",0.784420215883505
"RB",0.846231536947612
"RB",0.617563428612646
"RB",0.319438190137252
"RB",0.816031312271507
"RB",0.508708291319729
"RB",0.598784503652889
"RB",0.228808526741295
"RB",0.430550408005622
"RB",0.75665306961885
"RB",0.787680629664471
"RB",0.0641065158298789
"RB",0.628183641430835
"RB",0.617130079024695
"RB",0.73099287226021
"RB",0.539383269793736
"RB",0.668124326416721
"RB",0.271667294574543
"RB",0.636485413494433
"RB",0.735547953249441
"RB",0.574708133808801
"RB",0.865452200724998
"NRB",0.0669537143249592
"NRB",0.0879000874482096
"NRB",0.075118038331379
"NRB",0.112355064666283
"NRB",0.081200640527614
"NRB",0.237375173512419
"NRB",0.475300647100666
"NRB",0.379833964483693
"NRB",0.160272840722939
"NRB",0.0613977509788323
"NRB",0.441121498810678
"NRB",0.103682859340788
"NRB",0.0273605938939857
"NRB",0.0957411145163625
"NRB",0.107527767702042
"NRB",0.0837503739455716
"NRB",0.0330286761955547
"NRB",0.0931303752048959
"NRB",0.275593030981788
"NRB",0.0228916704210083
"NRB",0.209926437523658
"NRB",0.438580538343669
"NRB",0.0338594585614697
"NRB",0.191963635513177
"NRB",0.309255150481668
"NRB",0.0741974217128784
"NRB",0.0929259682369953
"NRB",0.0734819137910642
"NRB",0.077617134955756
