"m5v3_glr.pred.obs","m5v3_glr.pred.RB"
"NRB",0.21869692172437
"NRB",0.136277255913896
"NRB",0.0306245333647637
"NRB",0.348414877861571
"NRB",0.383038242434576
"NRB",0.220774795801479
"NRB",0.0144899941289218
"NRB",0.15961626924794
"NRB",0.0908683972502125
"NRB",0.658224710718504
"NRB",0.0408809497110635
"NRB",0.0275545011585454
"NRB",0.0165452779341102
"NRB",0.0170682462236424
"RB",0.970022430241072
"RB",0.389323360720654
"RB",0.749553752967167
"RB",0.88389345730169
"RB",0.99052917543454
"RB",0.969699408173555
"RB",0.0865653421436887
"RB",0.16071657943926
"RB",0.974674034203556
"RB",0.931206409870647
"RB",0.894840410653919
"RB",0.0460022912542508
"RB",0.73207220628035
"RB",0.905286085202365
"RB",0.876295532369465
"RB",0.480815810388531
"RB",0.538254140685298
"RB",0.863600221375514
"RB",0.0295385257224411
"RB",0.862420176672141
"NRB",0.906168696835073
"NRB",0.252778462549012
"NRB",0.329570377659861
"NRB",0.546757433026802
"NRB",0.00277437059510507
"NRB",0.113960885013775
"NRB",0.103028282704821
"NRB",0.419676555965864
"NRB",0.00583228305021878
"NRB",0.00200351595693915
"NRB",0.222436023520516
"NRB",0.0292732191832911
"NRB",0.00393652554252562
"NRB",0.821173517962545
"NRB",0.024824515256716
"NRB",0.0051004508774612
"NRB",0.0175765164343284
"NRB",0.437465889532174
"NRB",0.166435348193205
"NRB",0.388445187060684
"NRB",0.368314597969438
"NRB",0.512028257559629
"NRB",0.065137329442302
"NRB",0.0290281907564771
"NRB",0.0149988179931123
"NRB",0.0342827812187283
"NRB",0.00278292429280399
"NRB",0.236408777679055
"NRB",0.183194197947525
"NRB",0.511019284789164
"NRB",0.86928597275134
"NRB",0.640684694922732
"NRB",0.0228740615004168
"NRB",0.208775383068861
"NRB",0.110365444582735
"NRB",0.79795819837708
"NRB",0.336554223628414
"NRB",0.0165358761224279
"NRB",0.00625204309627815
"RB",0.925963465981191
"RB",0.867977786414237
"RB",0.958897450457907
"RB",0.904436407272701
"RB",0.984385043929521
"RB",0.254778487178345
"RB",0.733686561856911
"RB",0.334074018671798
"RB",0.893830099838485
"NRB",0.00943737690118678
"NRB",0.359276987335217
"NRB",0.0357724670303956
"NRB",0.0167340881043417
"NRB",0.0239436751464333
"NRB",0.171194218581483
"NRB",0.102066333247302
"NRB",0.0369632056061598
"NRB",0.00744729377863785
"NRB",0.618931220636051
"NRB",0.269365163688512
"NRB",0.011332104288432
"NRB",0.221332512276064
"NRB",0.0146191879516985
"NRB",0.0217804097572246
"NRB",0.85310944330251
"NRB",0.0201213261498281
"RB",0.729053241310819
"RB",0.985519286742799
"RB",0.383549746957275
"RB",0.890468976173216
"RB",0.88144139380611
"RB",0.908100041211793
"RB",0.00289537241886363
"RB",0.968610733149344
"RB",0.524812909365068
"RB",0.861761746098185
"RB",0.875333750127802
"RB",0.349428446753458
"RB",0.512378499934752
"RB",0.875157323016862
"RB",0.234865544536656
"RB",0.933766789294816
"RB",0.7868450058352
"RB",0.361533269077841
"RB",0.916919072744895
"RB",0.278097443812262
"RB",0.510872043836051
"RB",0.199523852412304
"RB",0.829409259465236
"RB",0.787933226162322
"RB",0.0491498584013172
"NRB",0.864832153267147
"NRB",0.018220856818293
"NRB",0.000552083854442432
"NRB",0.0135168479471251
"NRB",0.728810346965439
"NRB",0.00702552627904666
"NRB",0.0153719065740489
"NRB",0.0101820042819067
"NRB",0.768575276455118
"NRB",0.0285625562060836
"NRB",0.0255858860275696
"NRB",0.0244818720308517
"NRB",0.208670368291642
"NRB",0.00356471961244572
"NRB",0.258839843587791
"NRB",0.539513951278842
"NRB",0.169420633299873
"NRB",0.315602126675897
"NRB",0.144794342246559
"NRB",0.00250854122003522
"NRB",0.00544952878307821
"NRB",0.000992265022804046
"NRB",0.0321243532482701
"NRB",0.00580338696988745
"NRB",0.259038449818233
"NRB",0.224762090979471
"NRB",0.662025918611059
"NRB",0.0496769506876508
"NRB",0.000583643240478085
"NRB",0.00450476541069958
"NRB",0.254850882812499
"NRB",0.0104510397599196
"NRB",0.00683005686174141
"NRB",0.00155460336097846
"NRB",0.00233372385836593
"NRB",0.0198414895276676
"NRB",0.0116926127938525
"NRB",0.362224076217638
"NRB",0.695530555968903
"NRB",0.0748798406300971
"NRB",0.0124849835454308
"NRB",0.291179348754471
"NRB",0.00918469219868535
"NRB",0.478379448835566
"NRB",0.0200446106194595
"NRB",0.854756643041507
"RB",0.620872814519482
"RB",0.818444908449195
"RB",0.179127031137256
"RB",0.5584888062507
"NRB",0.00347234301441193
"NRB",0.0355590338254009
"NRB",0.152845175886918
"NRB",0.00393885281418609
"NRB",0.0680849265267192
"NRB",0.816356436314564
"NRB",0.00507423037999329
"NRB",0.00139075573154044
"NRB",0.35995175342204
"NRB",0.342344761330123
"RB",0.883924982491011
"RB",0.940517874973369
"RB",0.963903901322471
"RB",0.586386630865895
"RB",0.0118366875426922
"RB",0.840897055401237
"RB",0.755052063119098
"RB",0.920784006185301
"RB",0.941292830923651
"RB",0.975074547393503
"RB",0.923826836946216
"RB",0.835817138856042
"RB",0.547668362977363
"RB",0.722282078638486
"RB",0.696363720756114
"RB",0.912438688264207
"RB",0.804197585193274
"RB",0.533722981895388
"RB",0.922878091030131
"RB",0.685875945119985
"RB",0.54151913406367
"RB",0.917128765773789
"RB",0.834490564903556
"RB",0.243006468174636
"RB",0.572239036572941
"RB",0.611300894874149
"NRB",0.00119688148474186
"NRB",0.00104806085599527
"NRB",0.427516979983695
"NRB",0.295759023152205
"NRB",0.181849492668774
"NRB",0.287080923281098
"NRB",0.0470394398596071
"NRB",0.198311516111
"NRB",0.0218236454859234
"NRB",0.00376083722807108
"NRB",0.119640287287379
"NRB",0.0731528433801907
"NRB",0.00461706989140227
"NRB",0.016209461010365
"NRB",0.658683980986582
"NRB",0.379969707554882
"NRB",0.587683683672712
"NRB",0.0106571680777895
"NRB",0.0477438535382037
"NRB",0.0477693770175669
"NRB",0.00287494785128523
"NRB",0.309794859080892
"NRB",0.296441152001755
"NRB",0.0213424685044869
"NRB",0.509195851982209
"NRB",0.00678789063436634
"NRB",0.262750824115212
"NRB",0.00585156810556294
"NRB",0.0851497713000081
"NRB",0.0994999985659623
"NRB",0.0075101266734969
"NRB",0.00829800441609575
"NRB",0.0849619558128869
"NRB",0.758172808197999
"NRB",0.943344895962283
"NRB",0.744024691818348
"NRB",0.00705980930277068
"NRB",0.0187969304105377
"NRB",0.0148390415034023
"NRB",0.314861951028975
"NRB",0.311042959325615
"NRB",0.0112494165542603
"NRB",0.64230685052345
"NRB",0.0866576774742645
"RB",0.171998027954157
"RB",0.978719127674452
"RB",0.0503930080743203
"NRB",0.00189819219082884
"NRB",0.0572886238325284
"NRB",0.0882148729697667
"NRB",0.0047833767878337
"NRB",0.00256387820072713
"NRB",0.0436500600226203
"NRB",0.0467458805515649
"NRB",0.00589988082429271
"NRB",0.0839041637405685
"NRB",0.0992318632263828
"NRB",0.0126828439131924
"NRB",0.0526277840040556
"RB",0.52269342811162
"RB",0.377624274105835
"RB",0.720165569807959
"RB",0.860952102087893
"RB",0.520947985288082
"RB",0.00269190101559278
"RB",0.0500057450808399
"RB",0.460177301342114
"RB",0.311875419263893
"RB",0.434463608902372
"RB",0.778044262429469
"RB",0.606456327142488
"RB",0.783637767501332
"RB",0.872124170734607
"RB",0.97978977755901
"RB",0.789172173453616
"RB",0.975802207912765
"RB",0.371249485272725
"RB",0.76069676441217
"RB",0.356699649444329
"RB",0.749186943209599
"RB",0.609200384111303
"NRB",0.000572772791465301
"NRB",0.0298749430956942
"NRB",0.0078089563054528
"NRB",0.319115155348895
"NRB",0.0274144379006916
"NRB",0.0303889891805471
"NRB",0.00701304761536206
"NRB",0.00218161336119158
"NRB",0.0034118641871123
"NRB",0.0860987972051804
"NRB",0.0631842589946938
"NRB",0.00814974369602258
"NRB",0.15521560534745
"NRB",0.337374147096397
"NRB",0.00206609494592207
"NRB",0.00130064417326362
"NRB",0.0213420184164389
"NRB",0.164109773068849
"NRB",0.0168287031617031
"NRB",0.0301698972077914
"NRB",0.142585807071427
"NRB",0.00115706339072379
"NRB",0.0665072618529805
"NRB",0.067660209879519
"NRB",0.478094723433357
"NRB",0.344380620647865
"NRB",0.0235572305099922
"NRB",0.00455852530429954
"NRB",0.0299779810361987
"NRB",0.486599386189074
"NRB",0.116499109557538
"NRB",0.0026076045196206
"NRB",0.0391301191836047
"NRB",0.0272957301943752
"NRB",0.0945678442340127
"NRB",0.0662235707598751
"NRB",0.426145769030733
"NRB",0.28097002689198
"NRB",0.0101180708580886
"NRB",0.0612401309691208
"NRB",0.00388005658250167
"NRB",0.201841165682294
"NRB",0.0324676646019202
"NRB",0.711376695385931
"RB",0.867902241604186
"RB",0.360640011493317
"RB",0.843469395172038
"RB",0.923388710771427
"RB",0.973251955535776
"RB",0.792058234230909
"RB",0.828857189476278
"NRB",0.78036170850137
"NRB",0.0808172974644484
"NRB",0.0152300303432761
"NRB",0.148233732677904
"NRB",0.00405305112467072
"NRB",0.013545934788082
"NRB",0.093307525158693
"NRB",0.00194067838462379
"NRB",0.0946011280230929
"NRB",0.392876332931736
"NRB",0.036484533672229
"RB",0.974600558093063
"RB",0.962144254199849
"RB",0.312414805133643
"RB",0.720293857813911
"RB",0.995617759910466
"RB",0.927738765582607
"RB",0.972843390199883
"RB",0.225196088857764
"RB",0.938917880805529
"RB",0.67989163479179
"RB",0.981928261062195
"RB",0.962042146892838
"RB",0.800580998086744
"RB",0.611045779337139
"RB",0.961008763164508
"RB",0.924118662284968
"RB",0.960323104144224
"RB",0.364197946899369
"RB",0.986775708349126
"NRB",0.00589110265133028
"NRB",0.00130367217367889
"NRB",0.00067744190968222
"NRB",0.166103289661742
"NRB",0.939387143002842
"NRB",0.150433514947836
"NRB",0.844701437421976
"NRB",0.0126809081204614
"NRB",0.155389229574684
"NRB",0.269086164885935
"NRB",0.118300852770083
"NRB",0.0252166953497683
"NRB",0.0163190086221325
"NRB",0.119931464347585
"NRB",0.00233871748571471
"NRB",0.053480182932027
"NRB",0.0160493610824797
"NRB",0.0174233804933259
"NRB",0.0183087866694688
"NRB",0.00504900959668999
"NRB",0.0110094033658962
"NRB",0.258004816294457
"NRB",0.100217391084887
"NRB",0.0354304499096745
"NRB",0.109750762056469
"NRB",0.385542841998937
"NRB",0.0218964640580782
"NRB",0.17777492496619
"NRB",0.0756547366495454
"NRB",0.0117369225871792
"NRB",0.0126540906251784
"NRB",0.49658689222588
"NRB",0.00722945772833376
"NRB",0.0157079288910869
"NRB",0.108389293126642
"NRB",0.936348411550779
"NRB",0.311220915323823
"NRB",0.58979178981554
"NRB",0.0557407241161354
"NRB",0.0104358855282677
"NRB",0.206500565359909
"NRB",0.365129219362966
"NRB",0.00254041906747106
"NRB",0.779321255285899
"NRB",0.0432963191677823
"NRB",0.352160298354301
"NRB",0.0272697675291176
"RB",0.562823012362477
"RB",0.222078322214563
"RB",0.988837149837489
"RB",0.8848381876274
"RB",0.945396501765046
"RB",0.695253095120619
"RB",0.950318540137628
"RB",0.982040903781006
"RB",0.75387363438281
"NRB",0.000690379808248109
"NRB",0.646374428883856
"NRB",0.0797277079967828
"NRB",0.613450470660791
"NRB",0.000973344306087783
"NRB",0.686712166401878
"NRB",0.262390867260826
"NRB",0.739558437711991
"NRB",0.0390645794323196
"RB",0.430689010211945
"RB",0.677114177901471
"RB",0.858678490542363
"RB",0.789171819903265
"RB",0.352477478959882
"RB",0.407634347657773
"RB",0.0025927255148746
"RB",0.768834485531429
"RB",0.792023842024417
"RB",0.949461431540484
"RB",0.774688780365826
"RB",0.810361232070448
"RB",0.91675273012261
"RB",0.94972948210268
"RB",0.698604497396722
"RB",0.97275022630057
"RB",0.88544331871116
"RB",0.954476115925225
"RB",0.450024340893923
"RB",0.747652716990269
"RB",0.447031056021187
"RB",0.315805745691081
"RB",0.790584468222964
"RB",0.793377209672129
"NRB",0.214980102442175
"NRB",0.0122694268815873
"NRB",0.36712247866917
"NRB",0.613372214659879
"NRB",0.351786772893694
"NRB",0.247528874072933
"NRB",0.0270579874647477
"NRB",0.0190337371186843
"NRB",0.0711714114060577
"NRB",0.00564175022801164
"NRB",0.0195904438681089
"NRB",0.00302186809686073
"NRB",0.00197450531889354
"NRB",0.282514780879301
"NRB",0.00252112798480653
"NRB",0.227750880932007
"NRB",0.00235973108726523
"NRB",0.0326653309486701
"NRB",0.0239520970908504
"NRB",0.146145452196549
"NRB",0.0972466164820571
"NRB",0.144736354954161
"NRB",0.0268203214769222
"NRB",0.00603466950125038
"NRB",0.00415330803859426
"NRB",0.0396827416692185
"NRB",0.00950115105208087
"NRB",0.368794119458991
"NRB",0.260384450744137
"NRB",0.276679210190629
"NRB",0.0291832921510186
"NRB",0.0275330766576353
"NRB",0.153181141750062
"NRB",0.0151552517225129
"NRB",0.093280292439369
"NRB",0.0445812591305046
"NRB",0.873500875308049
"NRB",0.748818579190582
"NRB",0.00171545491861724
"NRB",0.0105179972085863
"NRB",0.00316955253524852
"NRB",0.0577721551823018
"NRB",0.00864964203387772
"NRB",0.00667973155309554
"NRB",0.615735317131776
"NRB",0.545680916771846
"NRB",0.50465028800387
"NRB",0.36280502896317
"NRB",0.0452417813743963
"NRB",0.59859553903213
"NRB",0.0699954808648154
"RB",0.0682182547342762
"RB",0.819979006263994
"RB",0.279388215550627
"RB",0.38265794783903
"NRB",0.420023888905729
"NRB",0.340773360659229
"NRB",0.0454737969934837
"NRB",0.00528009840345786
"NRB",0.338484893403187
"RB",0.556922517484515
"RB",0.288948511874285
"RB",0.47085516487901
"RB",0.0983289589346592
"RB",0.68074650311805
"RB",0.027386097481822
"RB",0.800409388177737
"RB",0.790830308255131
"RB",0.964315776999577
"RB",0.714306431074106
"RB",0.657888226757092
"RB",0.35852226330392
"RB",0.448067300708221
"RB",0.187442791053798
"RB",0.945003712872215
"RB",0.973639549875004
"RB",0.962365543937991
"RB",0.942209364617124
"RB",0.353148508590803
"RB",0.18393336859947
"RB",0.938597023001453
"RB",0.393553551867438
"NRB",0.00417692167297635
"NRB",0.0133976450261205
"NRB",0.0153411364375742
"NRB",0.00797874374343769
"NRB",0.0152444846084621
"NRB",0.0600486120958551
"NRB",0.0379958021386954
"NRB",0.0332270957601887
"NRB",0.00204732690897073
"NRB",0.0882684891562805
"NRB",0.00741733137073252
"NRB",0.0801372336638099
"NRB",0.0296711033654833
"NRB",0.147766623046163
"NRB",0.111842516556275
"NRB",0.0111089531195273
"NRB",0.0270163926396823
"NRB",0.0242521465162333
"NRB",0.678748925451405
"NRB",0.0486961227177104
"NRB",0.00226576051901749
"NRB",0.0237735096008288
"NRB",0.00261796374378882
"NRB",0.0161474128124124
"NRB",0.00648301480036011
"NRB",0.0148352573399585
"NRB",0.231232011599058
"NRB",0.0351526019050996
"NRB",0.00327433562688987
"NRB",0.0201585121759367
"NRB",0.289154769346509
"NRB",0.00129745718227355
"NRB",0.00283135391175725
"NRB",0.686181295760684
"NRB",0.702433340645694
"NRB",0.0972136530907024
"NRB",0.566633616760503
"NRB",0.577263877485768
"NRB",0.104066978286942
"NRB",0.830766941549013
"NRB",0.650843091986563
"NRB",0.0119109972504867
"NRB",0.0187109065793321
"NRB",0.035464997118058
"RB",0.933087203513381
"RB",0.972285204796925
"RB",0.97738682053025
"RB",0.894604667369226
"RB",0.894842435953717
"RB",0.328812234551139
"NRB",0.00461502767334774
"NRB",0.0153553752002716
"NRB",0.0428031433487573
"NRB",0.0569455182399882
"NRB",0.642125174428225
"NRB",0.00403007317370986
"NRB",0.0718541800276245
"NRB",0.0786571318871055
"NRB",0.216036355650786
"NRB",0.0057048379081226
"NRB",0.00237530020361426
"NRB",0.779498628262706
"RB",0.616207643274793
"RB",0.933441994460564
"RB",0.981935688012662
"RB",0.981741188824536
"RB",0.922525107954067
"RB",0.542958517271595
"RB",0.920473155766648
"RB",0.479200141503545
"RB",0.89471186809816
"RB",0.724377581011347
"RB",0.488420007195647
"RB",0.888314067401785
"RB",0.866872360726881
"RB",0.235328325757613
"RB",0.0456531273665808
"RB",0.928071365064825
"RB",0.71529582439894
"RB",0.984095720096059
"RB",0.488881048766365
"RB",0.896008753325268
"RB",0.211984064582683
"RB",0.717464041908031
"RB",0.352074331526214
"NRB",0.0131852455727281
"NRB",0.373080081751685
"NRB",0.752319387875182
"NRB",0.098103473027852
"NRB",0.154402700251656
"NRB",0.0710675598942753
"NRB",0.00286091210885405
"NRB",0.357551354629155
"NRB",0.00554930012458291
"NRB",0.235070754437309
"NRB",0.0479648910817625
"NRB",0.0474820940706197
"NRB",0.00583824804320621
"NRB",0.0485937745278882
"NRB",0.000926691399574756
"NRB",0.0101844863890917
"NRB",0.190091356157234
"NRB",0.498157120689686
"NRB",0.326536710656848
"NRB",0.0037156734106545
"NRB",0.00401948517021196
"NRB",0.592747124298758
"NRB",0.00148732568224912
"NRB",0.682238154517294
"NRB",0.492312402936212
"NRB",0.694897742905404
"NRB",0.503126225153073
"NRB",0.0376343036010314
"NRB",0.001706558330591
"NRB",0.00525485780290468
"NRB",0.0587764557524051
"NRB",0.480280085459816
"NRB",0.00575841622753959
"NRB",0.0484093863135859
"NRB",0.120562838746223
"NRB",0.177826803821776
"NRB",0.822549199187634
"NRB",0.155596485255896
"NRB",0.485254418188208
"NRB",0.0295214500733465
"NRB",0.0113932156134485
"NRB",0.00824762014075233
"NRB",0.00337189517096609
"NRB",0.133892938559277
"NRB",0.572173136633907
"RB",0.606504309888563
"RB",0.981221492444903
"RB",0.908985524855249
"RB",0.951782898795843
"RB",0.221654910746044
"NRB",0.00862545237654449
"NRB",0.0263741640416393
"NRB",0.177685868240527
"NRB",0.850690734861487
"NRB",0.337557210701906
"NRB",0.00538310306003673
"NRB",0.0264681996627473
"NRB",0.0135688362098927
"NRB",0.012845425777649
"NRB",0.733458458513108
"NRB",0.130060186168381
