"SpMax_L","nHM","F04.C.N.","NssssC","nCb.","C.","nCp","nO","F03.C.N.","SdssC","HyWi_B.m.","LOC","SM6_L","Mi","SpPosA_B.p.","nCIR","B03.C.Cl.","SpMax_A","SdO","TI2_L","C.026","F02.C.N.","SpMax_B.m.","Psi_i_A","nN","SM6_B.m.","nX"
-0.0981237316180465,0.17831482887602,-0.083730997747214,-0.0589815162224287,-0.150621054565781,-0.266368639004598,-0.0426934065898111,0.0185372012424507,-0.0909894539934825,-0.258626585683601,-0.0932529206701015,-0.113293803289874,-0.17901587230915,0.0837898374177885,-0.0996314717888406,-0.0535513067676764,-0.0816798522309873,-0.206174732593977,0.00833589761838194,-0.103060486618996,-0.11812845936809,-0.111551386003027,0.0875622383872915,0.375462785621669,-0.126213994541973,0.0234302280687012,0.129331165032921
0.205328607903935,-0.128093455192511,-0.00320573142949852,-0.0785843463944186,-0.200680787547964,-0.182575283380523,-0.0568827942564091,0.0246981416707942,-0.0395400253287205,-0.254784858769347,0.117204922978542,0.519281053794376,0.131490968298797,0.139970652169358,-0.141101232685365,-0.0713493770664475,-0.108826598776448,-0.0144464766572589,0.0362443192986697,0.437679360811429,-0.157389100256649,0.076847965794483,-0.137545626763809,-0.15068433700436,0.0714617211712555,-0.0436361478061344,-0.0900385136912227
-0.240938243321439,-0.105013064900744,-0.0914582258630711,-0.064424705038186,-0.164521321838298,-0.0887847394632484,-0.158580142041335,0.020247931873685,-0.0324155456637626,-0.243866051307978,-0.266899512330084,0.0262306087850324,-0.292210943127333,0.137796006016812,-0.115677049098988,-0.058493361376238,-0.0892177876150111,-0.313929705345675,0.00805206631192804,0.00576146280945721,-0.129030103646446,-0.0294224318808582,-0.136940084310921,0.422049186580356,0.0585854628716008,-0.161189379974275,-0.0738150147297742
0.171079949405487,-0.106727562501966,-0.00267101782048208,-0.0654765360875113,-0.167207382014794,-0.157072868616235,-0.0473947866435749,0.143035136964018,0.10318401324778,-0.204321360147151,0.188430583544406,0.514092064047425,0.16624480255673,0.132258791195192,-0.133812196683238,-0.0594483542417617,-0.0906744033513185,-0.00994368026288085,0.247583392633538,0.40967639624119,-0.131136715841761,0.251894942862701,-0.113068432147613,-0.058434829917811,0.259196545630317,0.0296393054345931,-0.0750201568309785
-0.20818404116371,-0.0850349235325003,-0.0740588159200496,-0.0521682694596531,-0.133222071322351,-0.202069112306048,0.143537294846723,-0.0811711395724717,-0.0804788119725154,0.0455103562231859,-0.34695006306112,-0.0883089044554423,-0.264507399471349,0.136236650600312,-0.217566490283636,-0.0473653303661655,-0.0722446083708924,-0.292253816453907,-0.131349272004276,-0.0865123520410267,-0.10448285656015,-0.0986655334809918,-0.330553865722755,0.0396425615653724,-0.111634391561148,-0.374592652576564,-0.0597721258686193
0.218597219350008,-0.148832834374961,-0.12962184271997,0.219801427066409,-0.233172650159796,-0.253561132921761,0.251226925868726,0.199464171677053,-0.140858475499435,-0.0151607073216511,-0.120727081445378,0.194339403109194,0.0608093393926162,0.173549008343665,-0.296646082813866,-0.0829014253985716,-0.126446516154499,-0.0789055214819087,0.0365797824146465,0.241648452787065,-0.182871684238021,-0.172689883086461,-0.219764914041517,0.0540040173578425,-0.195388697014818,-0.15002453954705,-0.104616486263358
-0.153537252697868,-0.215178611699713,-0.187403863398668,-0.1320104179645,0.0721697143274407,0.257280680664881,-0.0955549265128274,-0.20540140918234,-0.20364949260958,0.115162745649106,-0.281801172995517,-0.100763134777526,-0.184184493164717,-0.173262752948199,0.0858452939292052,-0.0347483734342827,-0.182813059461347,-0.0620774813935526,-0.33237583834418,-0.2501786842877,0.0334895379180195,-0.249670507540787,-0.0684965951254069,-0.10955719041145,-0.282487857884521,-0.202781897461884,-0.151251774311695
-0.18344202192733,-0.216184394117876,-0.18827982179162,-0.132627457717449,0.0725070481787051,0.258483255507714,-0.0960015669307402,-0.206361491248069,-0.204601385911226,0.115701036438726,-0.283118360902706,-0.10123411927063,-0.185045403658841,-0.174072613320758,0.0204294498109749,-0.0349107934015085,-0.183667559634781,-0.0749609256452924,-0.333929421071516,-0.218827996707362,0.0336460738681508,-0.250837511105104,-0.0724211183343248,-0.110069279856719,-0.28380825547683,-0.20372973547226,-0.151958751525262
-0.0117833113340051,-0.186168083031885,-0.16213794543106,-0.114212682471368,0.239492037167472,0.222593922054678,0.115787976498352,-0.177709049693507,-0.176193327719997,0.0996364249440471,-0.238911780779266,-0.237568216632046,-0.0717935520849916,-0.149903349233461,0.139047191987488,-0.0300635737894072,-0.158166076843215,0.0304189334016667,-0.287564698841927,-0.488347516382974,0.0289744553446697,-0.21600975771389,-0.00582716526616876,-0.0806494923841631,-0.244402650276115,-0.13339797176988,-0.130859905900291
0.00435048341784836,-0.206253044640827,-0.179630387509748,-0.126534651443346,0.0691761285813391,0.146145634735215,-0.311462551316969,0.0397683621611733,-0.19520215117338,0.110385817306381,-0.185558216082298,-0.0562909729216749,-0.120122546517509,-0.0856928880471331,-0.0836698329629135,-0.0333070176469905,-0.175230009228922,0.0357482920497429,-0.318588953065664,-0.269007232621919,0.317624994533162,-0.239314223335407,-0.0335446866108248,-0.179231391958135,-0.270770316354938,-0.147789768140527,-0.144977880062956
-0.239118380304863,-0.218817058706658,-0.190572668237061,-0.134242577129087,-0.13471257055609,0.30223402274476,-0.0971706611512432,0.0421908731230751,-0.207092994177873,-0.0240393659826725,-0.111865179758953,0.19676183624844,-0.141200736141922,-0.193385674013154,0.0159197646392365,-0.0353359323664623,-0.185904238569593,-0.134897842468564,0.0552937199687992,0.263549046898098,-0.268861667747883,-0.253892176709988,-0.131427125235253,0.0368457270442994,-0.287264434389497,-0.0969020689044947,-0.153809284843028
-0.217775552816415,-0.185192154201428,-0.161287987195039,-0.113613957664127,-0.114011728732441,0.345995320956653,-0.0822387622342545,-0.176777464739714,-0.175269688471766,0.099114111677009,-0.166610513924276,0.145014735592722,-0.228321861614104,-0.23701349239049,0.1222092665409,-0.0299059747642153,-0.157336939904821,-0.135380984120594,-0.286057229486003,0.156697188839659,-0.22754657121668,-0.21487739309596,-0.0998998895924283,-0.0927174586966299,-0.243121444664712,-0.153673814251909,-0.130173913152022
0.0890796700645713,-0.218633051480231,-0.190412412229955,-0.134129690115469,0.0733283142930789,0.378046460538081,-0.097088948582972,0.0421553940539853,-0.206918845929577,-0.385920242237383,-0.167698184136328,-0.103535120419817,-0.0440362101908934,-0.245036727961457,0.0491876729443448,-0.0353062177411658,-0.185747908329518,0.0815064969225368,0.0562678951132997,-0.210719247320909,-0.268635577103638,-0.253678674181785,0.0101898737015326,0.268074703181714,-0.287022868525595,-0.0811533164925242,-0.153679943830632
0.144363748893021,-0.142702774437733,-0.124283036478832,-0.0875470510261876,0.0478617200081051,0.157384411426553,-0.215495341093202,0.354982446926907,-0.135056859874064,-0.342041357752827,0.0603601477672791,0.0849959234341307,0.090377111654831,-0.103722227581228,-0.110645148927416,-0.0230445268565565,-0.121238493837812,0.163671159732027,0.333480332906541,0.0304998707833236,-0.175339647440438,-0.165577209741775,0.0405294575013534,0.189030287457647,-0.187341115116726,0.0347777999560102,-0.100307589413347
0.120462769414183,-0.116162587467857,-0.101168594322199,-0.0712648511036477,0.038960288324524,0.031117290126806,0.319912589402464,0.288962003038655,-0.109938677506937,-0.241271637665262,0.167831188436198,0.215158872016415,0.17003284002377,-0.01247721858534,-0.0572276529471417,-0.0187586532720018,-0.0986902826549542,0.146492425527095,0.301907854517451,0.237182752267527,-0.1427295805049,-0.134782783201634,0.0338447528150834,0.0116897799338259,-0.152498987891565,0.0704472117275726,-0.081652155501728
0.0551334663693102,-0.148802194004307,-0.129595157336181,-0.0912889978672977,0.0499074315414479,0.164111355330139,-0.2247060695121,0.370155150408722,-0.140829476818349,-0.297958846677051,0.0629400686397611,0.0886288296653919,0.0865797072976671,-0.108155535811501,-0.115374357514799,-0.0240294988626378,-0.126420484478498,0.115628118941515,0.341430482363078,0.101359848106953,-0.182834036253887,-0.172654331240336,0.0262206375997104,0.197109843293454,-0.195348472140224,0.0357007935430443,-0.104594948758351
0.077390802355976,-0.0838426174680188,-0.0730204099136511,-0.0514367988889002,0.107857581879005,0.253878330878058,-0.126610666965702,0.304762966182178,-0.079350388830694,-0.555183501177718,0.053864907686884,-0.0673715535526881,0.110226432903836,-0.175073652653988,-0.0485982603250637,0.0527841334558838,-0.0712316400384897,0.194804009453307,0.34211635343249,-0.0442180803255584,-0.10301786384497,-0.0972821076009213,0.057131303770082,0.215764559854583,-0.110069124532806,0.0519077815323954,-0.05893403881921
-0.0169249502424075,-0.141812359292155,-0.12350755402269,-0.0870007882047983,0.0475630797009593,0.429412703971281,-0.214150725921794,0.027343330970371,-0.134214152547455,-0.0329677766297451,0.122938495664241,-0.323602847761827,0.0835547212960345,-0.296121572566929,0.130589527923897,0.0331894740728044,-0.120482008257446,0.0245792717633198,0.0652836621622333,0.295033435738699,-0.174245589680758,-0.164544066161367,-0.0207798232559346,-0.0734089528909069,-0.186172172417842,0.0629311125808655,-0.0996817053183668
0.261509993960117,0.0539284218003588,-0.109900162636506,-0.077415513964878,0.0423228379510145,-0.0481498694310807,-0.190556762246357,0.313901476465909,-0.119427166296048,0.0675354512280201,0.0258798144530285,-0.0680854766832186,0.120742241916914,-0.12146405016327,-0.0511902711889127,-0.0203776582964983,-0.107207955068348,0.103206083097364,0.259694419356745,-0.044679909467213,0.194327023620764,-0.14641549478572,0.35094360473101,0.366647711229619,-0.165660733782757,0.229259590542826,-0.0886993165159769
-0.0185179746461143,-0.0877294159731648,-0.0764055096239003,-0.0538213197813584,-0.137443464712216,0.0316400910630529,0.148085545610659,-0.184401813223243,-0.0830289353981069,0.776548209916574,-0.102396308086663,-0.0415448423083604,-0.0236938687564486,-0.0161527612152833,0.0693398656016463,-0.0141670888353033,-0.0745338154760148,0.00564653552727617,-0.135511322204357,-0.0481680613436994,-0.107793593554848,-0.101791937587383,-0.0731939992335891,-0.304829683959584,-0.115171738473264,-0.0971484721996543,-0.0616661187673593
