"SpMax_L","J_Dz.e.","nHM","F04.C.N.","NssssC","nCb.","C.","nCp","nO","F03.C.N.","SdssC","HyWi_B.m.","LOC","SM6_L","F03.C.O.","Me","Mi","SpPosA_B.p.","nCIR","B03.C.Cl.","SpMax_A","Psi_i_1d","SdO","TI2_L","C.026","F02.C.N.","nHDon","SpMax_B.m.","Psi_i_A","nN","SM6_B.m.","nX"
-1.87153903659776,-0.885048412449595,-0.48090374071269,-0.0120353396186335,-0.29503073428491,-0.753419768995559,-1.18739256442451,0.299099985995308,-1.01082995697118,-0.148445883202063,0.257377788321669,-1.6948197231366,0.280085755610782,-1.91714464328226,-0.812463213045952,-1.09141942206697,0.942734009706293,-0.895765623563145,-0.267868348755269,-0.408569808363582,-1.83120984693095,-1.21555980956316,-0.742828400646503,0.342252492381607,-0.590888948596745,-0.134739020956514,0.789972399692208,-2.41500081685133,-0.978703332016829,0.26829012440468,-2.24649100529916,-0.338033336498299
-3.86274482097353,-3.40521514354328,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-2.25821206422013,-0.213556176613283,-0.459052622577995,-0.455137255587744,0.257377788321669,-3.89929516810395,-1.73215450912949,-4.74535557165707,-0.812463213045952,0.133509945719686,1.47925866119794,-3.21741962511348,-0.267868348755269,-0.408569808363582,-4.21904303219947,-6.96049154991203,-0.742828400646503,-1.39227859795446,-0.590888948596745,-0.55798984886824,0.00649038356554627,-5.79546577547231,1.85008517228642,-0.631333507031648,-5.64530778897018,-0.338033336498299
-1.87153903659776,-0.837914153051393,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-1.02007701758144,0.299099985995308,-0.459052622577995,-0.455137255587744,0.257377788321669,-1.64896198773298,0.280085755610782,-1.91714464328226,-0.592983860416851,-0.815956174799015,0.70093208386254,-1.08400783990506,-0.267868348755269,-0.408569808363582,-1.83120984693095,-1.27910993943428,-0.742828400646503,0.342252492381607,-0.590888948596745,-0.55798984886824,0.00649038356554627,-2.34945732178331,-0.208331320506109,-0.631333507031648,-2.16989183892436,-0.338033336498299
-1.45592642728431,-0.894816402223875,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.774680882211611,-0.213556176613283,-0.459052622577995,-0.455137255587744,0.257377788321669,-2.2263469243967,-0.46260229162774,-1.60887415736181,-0.812463213045952,-0.315205605094895,0.560765826035277,-1.54415547985198,-0.0776593111937544,-0.408569808363582,-0.278041458313689,2.18437213854153,-0.742828400646503,-1.39227859795446,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.934234578810141,-0.765996731038742,-0.631333507031648,-1.43006497266749,-0.338033336498299
-2.32731582899229,-1.08375332878555,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-1.89011786116538,0.299099985995308,0.0927247118151854,-0.455137255587744,0.257377788321669,-2.28983047534158,-0.46260229162774,-2.59061924347752,-0.812463213045952,0.489626369345959,1.24724601558159,-2.69452457971926,-0.267868348755269,-0.408569808363582,-2.499869953813,-4.05625061480204,-0.742828400646503,-0.299016868380368,-0.590888948596745,-0.55798984886824,0.789972399692208,-2.58808324849253,1.64783368305982,-0.631333507031648,-2.69616471468545,-0.338033336498299
-1.17735725503473,-0.255178801342954,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-1.54433239768971,0.299099985995308,0.0927247118151854,-0.455137255587744,0.257377788321669,-1.86206329097146,-0.49941930593529,-1.49588654364275,-0.592983860416851,0.109205928121341,1.04502587822201,-2.02521892161466,-0.267868348755269,-0.408569808363582,-1.65280272777016,2.50847780088422,-0.742828400646503,-0.489259141845195,-0.590888948596745,-0.55798984886824,0.789972399692208,-1.70540057139076,1.28605979665167,-0.631333507031648,-1.97163598355818,-0.338033336498299
-0.951335145933568,-0.0505772354764891,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-1.3323993716885,0.299099985995308,0.0927247118151854,-0.455137255587744,0.257377788321669,-1.54406933832909,0.120122176205562,-1.27752522427183,-0.373504507787749,-0.137838355640936,0.908459617171564,-1.89972411072005,-0.267868348755269,-0.408569808363582,-1.31541244500702,-1.43163025112495,-0.742828400646503,-0.258823108097432,-0.590888948596745,-0.55798984886824,0.789972399692208,-1.5848213637494,0.932873882075893,-0.631333507031648,-1.78241239660317,-0.338033336498299
-1.10336844852153,0.0149314562091589,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-1.3323993716885,-0.213556176613283,0.0927247118151854,-0.455137255587744,0.257377788321669,-1.54406933832909,0.120122176205562,-1.33817002446257,-0.592983860416851,-0.137838355640936,0.908459617171564,-1.39774486714159,-0.267868348755269,-0.408569808363582,-1.43763035355898,-1.47611534203473,-0.742828400646503,0.0263844219732454,-0.590888948596745,-0.55798984886824,0.00649038356554627,-1.57168345457285,0.473588229725508,-0.631333507031648,-1.6780833237477,-0.338033336498299
-2.32731582899229,-0.890087406040755,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.774680882211611,-0.213556176613283,-0.459052622577995,-0.455137255587744,0.257377788321669,-2.24746130122108,-0.46260229162774,-2.59061924347752,-0.592983860416851,-0.315205605094895,0.560765826035277,-1.00034463264199,-0.267868348755269,-0.408569808363582,-2.499869953813,-3.71943492648512,0.019994603879585,-0.299016868380368,-0.590888948596745,-0.55798984886824,-0.776991632561115,-1.73621712395829,1.0166854168929,-0.631333507031648,-2.04080171477877,-0.338033336498299
-0.794362450297158,0.786468259665631,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,0.00612500305603039,0.8117561486039,-0.459052622577995,-0.455137255587744,3.44536387146774,-0.379473637062371,1.04435619054683,-0.487818611342939,-0.592983860416851,-0.843122780565706,0.0218308567138494,0.223229773580486,-0.267868348755269,-0.408569808363582,-0.824840683398034,0.106282891756048,0.0903399561609313,0.915149292975918,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.707620713536143,-0.269480880934658,-0.631333507031648,-0.432291887517987,-0.338033336498299
-1.45592642728431,-0.0990569655448805,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.774680882211611,0.299099985995308,-0.459052622577995,-0.455137255587744,0.47144842599171,-2.21370058755856,-0.702547660735569,-1.76737212120694,-0.812463213045952,-0.315205605094895,0.560765826035277,-0.446075884524114,-0.267868348755269,-0.408569808363582,-2.09407079474509,-3.7639200173949,0.0424452482246957,-1.39227859795446,-0.590888948596745,-0.55798984886824,-0.776991632561115,-1.04613505477675,1.06608927182339,-0.631333507031648,-1.5317233206477,-0.338033336498299
-0.245770918482188,0.786691739177009,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.774680882211611,0.299099985995308,0.0927247118151854,-0.455137255587744,-0.602750342675924,-0.952675400441196,0.0528359086779691,-0.637458534040114,0.065454197470454,-0.315205605094895,0.560765826035277,-1.02126043445776,-0.267868348755269,-0.408569808363582,-0.591182611437948,-0.465668277083994,0.102147332075767,-0.383292788414188,-0.590888948596745,-0.55798984886824,0.00649038356554627,-0.641576987217135,0.695898518166464,-0.631333507031648,-0.910689489045979,-0.338033336498299
-1.0660828202393,-0.00833585684006325,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.406586679156866,-0.726212339221875,0.0927247118151854,-0.455137255587744,-0.579676860771368,0.863413356722052,2.80522511622175,0.0998112089685882,-0.373504507787749,-1.0078871384959,0.275986244998415,-0.34149687544527,-0.267868348755269,-0.408569808363582,-1.04828842773444,0.0236677229235978,0.121022503432582,2.03454496853965,-0.590888948596745,-0.55798984886824,0.00649038356554627,-0.86279111996853,-1.01346487006078,-0.631333507031648,-0.0492156050964527,-0.338033336498299
-1.17735725503473,0.557327493082908,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-1.07584886652913,-0.213556176613283,0.0927247118151854,-0.455137255587744,-0.0566779376014463,-1.73486560274401,-0.49941930593529,-1.49588654364275,-0.592983860416851,0.419648343014031,0.735745513536702,-1.31408165987852,-0.267868348755269,-0.408569808363582,-1.65280272777016,2.72454824244602,0.0545852262779776,-0.489259141845195,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.841955007116678,1.14138559300884,-0.631333507031648,-1.27591529712229,-0.338033336498299
-1.10336844852153,0.496871371986048,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.930842059265139,0.299099985995308,0.0927247118151854,-0.455137255587744,-0.0130946940039528,-1.43828809205287,0.120122176205562,-1.33817002446257,-0.592983860416851,0.0848299696950093,0.666027717956201,-1.04217623627353,-0.267868348755269,-0.408569808363582,-1.43763035355898,-1.55873051086718,0.0738761503078502,0.0263844219732454,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.823845944550357,0.789328942735763,-0.631333507031648,-1.16605737699247,-0.338033336498299
-1.10336844852153,0.85484091402825,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.406586679156866,-0.213556176613283,0.0927247118151854,-0.455137255587744,-0.164354186489371,-1.33936439095812,0.120122176205562,-1.33817002446257,-0.592983860416851,0.349054976729733,0.311912138481091,-0.540196992695075,-0.267868348755269,-0.408569808363582,-1.43763035355898,-1.64770069268675,0.0678893118158208,0.0263844219732454,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.73248392822361,1.09723077716918,-0.631333507031648,-0.971702148819267,-0.338033336498299
-1.07117865648333,0.508690380220592,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-1.02007701758144,-0.213556176613283,0.644502046208366,-0.455137255587744,-0.078469559400193,-0.913647870053391,0.687612017428842,-1.07653240999823,-0.592983860416851,0.277839034772358,0.70093208386254,-1.24087635352333,-0.267868348755269,-0.408569808363582,-1.24116363107922,-0.529218406955109,0.0920861173877733,0.626119267894001,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.810980363502725,0.637025963262146,-0.631333507031648,-0.893244635639406,-0.338033336498299
-0.897633612228977,0.840377129103126,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.406586679156866,-0.213556176613283,0.0927247118151854,-0.455137255587744,-0.0515504971782117,-1.10076657742244,0.244538293520733,-1.14573634184935,-0.154025155158648,0.0603817862301179,0.311912138481091,-0.770270812668532,-0.267868348755269,-0.408569808363582,-1.15785738842165,0.970564658003223,0.0984887085528604,0.139609183919382,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.707620713536143,0.799906909085297,-0.631333507031648,-0.909524355340308,-0.338033336498299
-0.831280035933359,0.462795404550041,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.406586679156866,-0.213556176613283,0.0927247118151854,-0.455137255587744,0.0304885495935407,-0.546935651913231,1.11925977137944,-0.822270197300958,-0.154025155158648,-0.444199552430116,0.311912138481091,-0.540196992695075,-0.267868348755269,-0.408569808363582,-0.928684465061791,-0.135207601754192,0.14056287906629,0.810158283386586,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.697736908582134,0.137865528869888,-0.631333507031648,-0.691362494149255,-0.338033336498299
1.16623482172507,1.74488138967035,-0.48090374071269,-0.418829818728446,0.710215114387466,-0.753419768995559,-0.685445923895309,2.34972463642967,0.644502046208366,-0.455137255587744,-0.0105309737923355,0.112200251428898,0.688881569646344,0.756420606435031,2.04076837113237,-0.548806422850378,0.490130701791596,-0.717981308129109,-0.267868348755269,-0.408569808363582,0.408061955704416,0.0300227359107094,0.194943328702224,0.883158419339743,-0.590888948596745,-0.55798984886824,0.00649038356554627,-0.441297845425678,0.0374385569940787,-0.631333507031648,-0.189303626976502,-0.338033336498299
-0.762578006590098,0.719882975666017,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.573902225999932,0.299099985995308,1.19627938060155,-0.455137255587744,-0.163072326383563,0.416900069483543,2.01048542806566,-0.0454318794244926,0.94337160798686,-0.392368579014122,0.419124139938319,-0.770270812668532,-0.267868348755269,-0.408569808363582,-0.684478165157041,0.0236677229235978,1.12556411207436,1.53631457565034,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.700204583019308,-0.0633758510965719,-0.631333507031648,-0.13462226878946,-0.338033336498299
-0.318900290260639,-0.833553594540178,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.216962392734724,-0.213556176613283,0.644502046208366,-0.455137255587744,0.37787263826768,-0.430874673057936,1.03800842945932,-0.262118879966392,0.504412902728657,0.230012243335393,0.167638229088604,-0.843476119023722,-0.0776593111937544,-0.408569808363582,0.126414600107293,0.11263790474316,0.146716018627542,0.621227668975134,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.355244130317992,0.388081373908388,-0.631333507031648,-0.272728606861741,-0.338033336498299
-0.339416210816646,1.07042275689913,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.596210965579007,0.299099985995308,0.644502046208366,-0.455137255587744,0.124064337317571,-0.649705056358132,0.600012914421222,-0.591813053354715,0.284933550099556,0.253960771357602,0.419124139938319,-0.927139326286797,-0.267868348755269,-0.408569808363582,-0.666779838910811,0.335063359292065,0.127674546201504,0.487072219143025,-0.590888948596745,-0.55798984886824,0.00649038356554627,-0.392403647679326,0.978234798780457,-0.631333507031648,-0.584103959268407,-0.338033336498299
-0.335689653670417,1.12803642060833,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.295042981261489,0.299099985995308,1.74805671499473,-0.455137255587744,0.0151062283238371,0.430119499305356,1.55217707754753,0.239836152288908,1.38233031324506,0.157742305303987,0.239965518561353,-0.561112794510844,-0.267868348755269,-0.408569808363582,-0.564354601047409,0.0236677229235978,1.07642214611895,1.52820290927209,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.370480191008233,0.553093960667923,-0.631333507031648,0.10352123403484,-0.338033336498299
-0.661069839131657,1.36959882245972,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.406586679156866,0.299099985995308,1.19627938060155,-0.455137255587744,-1.11805810521099,-0.139707514994005,1.12687708468445,-0.389450179736259,0.504412902728657,0.349054976729733,0.311912138481091,-0.833018218115838,-0.267868348755269,-0.408569808363582,-0.662349944451126,-0.0271723809732948,1.02578347054054,0.934348599446974,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.372664165005768,0.789328942735763,-0.631333507031648,-0.261706603176167,-0.338033336498299
-0.490823540054049,0.878271319131726,0.891946465038064,-0.418829818728446,-0.29503073428491,-0.753419768995559,-1.3323993716885,-0.213556176613283,0.0927247118151854,-0.455137255587744,-1.29367293970678,-0.466459315080315,-0.566705573462883,-0.895453145979629,-0.812463213045952,2.56568365811413,0.419124139938319,-0.498365389063537,-0.267868348755269,-0.408569808363582,-1.0313041549967,-1.69854079658364,0.0416968934131919,-0.515517622983728,-0.590888948596745,-0.55798984886824,0.00649038356554627,0.437994021544149,1.87809789292083,-0.631333507031648,0.117200062567113,0.646925868126055
0.77086917101214,0.48597325339397,-0.48090374071269,-0.0120353396186335,-0.29503073428491,-0.753419768995559,-0.685445923895309,-0.213556176613283,0.0927247118151854,-0.148445883202063,-0.956543731879106,0.440024713250292,1.94954692162558,0.493659089996367,-0.812463213045952,-0.815956174799015,0.525494531450306,-0.529739091787189,-0.267868348755269,-0.408569808363582,-0.0542366872230375,0.0236677229235978,0.136072750197268,1.64318810458055,-0.590888948596745,0.288511806955212,-0.776991632561115,-0.516390211584009,-0.565717126010083,0.26829012440468,-0.163824035183718,-0.338033336498299
-1.10336844852153,0.429805477395944,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-0.406586679156866,-0.726212339221875,0.0927247118151854,-0.148445883202063,-1.11677624510519,-1.22225719242884,0.120122176205562,-1.33817002446257,-0.373504507787749,1.36720103801069,0.631032098828725,-0.529739091787189,-0.267868348755269,-0.408569808363582,-1.43763035355898,-1.73667087450631,0.0368741624057238,0.0263844219732454,-0.590888948596745,-0.134739020956514,0.00649038356554627,-0.627112434637327,1.93275982167629,0.26829012440468,-0.738161255135779,-0.338033336498299
0.77086917101214,0.711724919807744,-0.48090374071269,-0.0120353396186335,-0.29503073428491,-0.753419768995559,-0.707754663474385,-0.213556176613283,0.644502046208366,0.464936861569299,-0.920651648916464,0.849049396115561,2.31644751248358,0.749082482063632,-0.373504507787749,-0.654690277562273,0.595944908108764,-0.602944398142381,-0.267868348755269,-0.408569808363582,-0.0448052304650195,0.0236677229235978,1.11558604792098,1.84596093844506,-0.590888948596745,1.13501346277866,0.00649038356554627,-0.509475066249211,-0.263301509344107,1.16791375584101,0.133551751033003,-0.338033336498299
-1.17735725503473,-0.454008707685586,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.753419768995559,-1.14277508526636,0.8117561486039,-0.459052622577995,-0.455137255587744,0.257377788321669,-1.96213010179079,-0.49941930593529,-1.49588654364275,-0.373504507787749,-0.708117579263552,0.770468322592393,-1.23041845261544,-0.267868348755269,-0.408569808363582,-1.65280272777016,2.19708216451576,-0.742828400646503,-0.489259141845195,-0.590888948596745,-0.55798984886824,0.00649038356554627,-1.86940358066362,0.224193253268868,-0.631333507031648,-2.11845910343776,-0.338033336498299
0.706324118171178,1.06460473613715,-0.48090374071269,-0.418829818728446,0.710215114387466,-0.753419768995559,-0.819298361369762,0.8117561486039,0.644502046208366,-0.455137255587744,-0.0489867769665945,-0.390089359758747,0.62794306320626,0.196485129823588,-0.154025155158648,-0.213397791825577,0.560765826035277,-0.958513029010451,-0.267868348755269,-0.408569808363582,-0.254956915944614,0.11263790474316,0.118195385255791,0.780806502615961,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.710097134706914,0.174495997942701,-0.631333507031648,-0.48475433912057,-0.338033336498299
-0.343141163417278,0.0119312174157924,-0.48090374071269,-0.418829818728446,-0.29503073428491,0.161292450546463,0.574997862322455,-0.213556176613283,-0.459052622577995,-0.455137255587744,0.257377788321669,-0.62979883158596,-0.225196026954913,-0.411634832312201,-0.373504507787749,-0.601587432714243,-0.387225781227952,0.191856070856834,-0.0776593111937544,-0.408569808363582,-0.138737269379928,-0.12885258876708,-0.742828400646503,-0.559125575586632,0.0748459334889211,-0.55798984886824,0.00649038356554627,-0.153083378323213,-0.244849905270158,-0.631333507031648,-0.45319826291252,-0.338033336498299
-0.408068098110037,-0.0657997449972136,-0.48090374071269,-0.418829818728446,-0.29503073428491,0.161292450546463,0.574997862322455,-0.213556176613283,-0.459052622577995,-0.455137255587744,0.257377788321669,-0.62979883158596,-0.225196026954913,-0.411634832312201,-0.373504507787749,-0.601587432714243,-0.387225781227952,0.045445458146452,-0.0776593111937544,-0.408569808363582,-0.166751118632786,-0.12885258876708,-0.742828400646503,-0.486784453700458,0.0748459334889211,-0.55798984886824,0.00649038356554627,-0.161101298989155,-0.244849905270158,-0.631333507031648,-0.45319826291252,-0.338033336498299
-0.0304382921401986,0.32191661213465,-0.48090374071269,-0.418829818728446,-0.29503073428491,0.618648560317474,0.574997862322455,0.299099985995308,-0.459052622577995,-0.455137255587744,0.257377788321669,-0.6171496596299,-0.613679005510447,-0.185454924358922,-0.154025155158648,-0.601587432714243,-0.387225781227952,0.359182485382984,-0.0776593111937544,-0.408569808363582,0.0785772653567382,-0.12885258876708,-0.742828400646503,-1.26148447989391,0.0748459334889211,-0.55798984886824,0.00649038356554627,-0.0150525564243558,-0.208331320506109,-0.631333507031648,-0.344589591206316,-0.338033336498299
0.0101436745003941,0.43100456813171,-0.48090374071269,-0.418829818728446,-0.29503073428491,0.161292450546463,0.340756096742162,-0.726212339221875,0.0927247118151854,-0.455137255587744,0.257377788321669,-0.432651262866675,-0.131249162859784,-0.280080141676461,0.065454197470454,-0.162949588515691,-0.19980325859482,-0.195086262734888,-0.0776593111937544,-0.408569808363582,0.0833514356151623,0.11263790474316,-0.742828400646503,-0.627222665594737,0.740580815574587,-0.55798984886824,-0.776991632561115,-0.078213464922531,-0.41789951268796,-0.631333507031648,-0.344589591206316,-0.338033336498299
-0.525520835722072,-0.397734598838312,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.296063659224548,0.664232820638757,-0.213556176613283,0.0927247118151854,-0.455137255587744,-0.0528323572840204,-0.245850957505541,0.432432021710991,-0.310322982144946,-0.154025155158648,-0.188135967199604,-0.425012083531589,0.0349875572385687,-0.0776593111937544,-0.408569808363582,-0.296470839342425,-0.0271723809732948,0.121521406640251,0.57921317132988,-0.590888948596745,-0.55798984886824,-0.776991632561115,-0.288843093542713,0.0809774524418428,-0.631333507031648,-0.212965879782902,-0.338033336498299
-0.565515739242804,-0.383414773107714,-0.48090374071269,-0.418829818728446,-0.29503073428491,-0.296063659224548,0.898474586219049,-0.213556176613283,-0.459052622577995,-0.455137255587744,0.257377788321669,-0.432651262866675,0.376571724140914,-0.592902209114545,-0.592983860416851,-0.601587432714243,-0.615472483602044,0.317350881751447,-0.0776593111937544,-0.408569808363582,-0.351554967140488,0.11263790474316,-0.742828400646503,0.406908514008601,-0.590888948596745,-0.55798984886824,0.00649038356554627,-0.259418282642414,-0.240767071957522,-0.631333507031648,-0.399057467860916,-0.338033336498299
0.19593902324223,0.318361546220641,-0.48090374071269,-0.418829818728446,-0.29503073428491,0.161292450546463,0.831548367481823,-0.213556176613283,0.0927247118151854,-0.455137255587744,-0.848867482991181,-0.368867760459254,-0.227735131389917,-0.0968617419197746,0.065454197470454,0.011267600309603,-0.538981084016557,0.108192863593758,-0.0776593111937544,-0.408569808363582,0.179281124226451,0.11263790474316,0.123766471074763,-0.463496592078395,-0.590888948596745,-0.55798984886824,0.00649038356554627,0.0224135753824943,0.589655254215701,-0.631333507031648,-0.178504271006914,-0.338033336498299
