"SpMax_L","J_Dz.e.","nHM","F04.C.N.","NssssC","nCb.","C.","nCp","nO","F03.C.N.","SdssC","HyWi_B.m.","LOC","SM6_L","F03.C.O.","Me","Mi","SpPosA_B.p.","nCIR","B03.C.Cl.","SpMax_A","Psi_i_1d","SdO","TI2_L","C.026","F02.C.N.","nHDon","SpMax_B.m.","Psi_i_A","nN","SM6_B.m.","nX"
-0.225248409298879,0.00664657222312456,-0.0981443303499729,-0.0948517268133726,-0.0581052137964444,-0.154054686291034,-0.272613805074273,-0.0436428440293778,0.0177861460988374,-0.101060857995561,0.053098284038971,-0.313691052555044,0.0234073625207075,-0.273506051025028,-0.121359680219236,-0.0290353706382638,0.179415199015355,-0.281361718899709,-0.159931195776069,-0.0828250954686499,-0.294231954650761,-0.302497911713778,-0.150688058393468,-0.00160983458599731,-0.120414095266073,-0.115421219328593,0.00151767570319011,-0.321701900535791,0.0957037126069665,-0.13121810942843,-0.343477672206045,-0.0658215324476469
-0.318818841688474,-0.121106422723339,-0.0659547892426539,-0.0637420993038494,-0.0390477688948325,-0.103527573421067,-0.106384386283419,-0.0293287912775333,-0.0633310263777354,-0.0679147492882238,0.035683020307427,-0.304113444405635,-0.0642777999723213,-0.355493713111414,-0.0815559299541117,-0.043555100312154,0.0739845662691008,-0.135805275709013,-0.107476695527111,-0.0556599825599503,-0.343668342015618,-0.511849251490075,0.00234890977553005,-0.0450604007836225,-0.0809204795304907,-0.0775651753677645,-0.106580166089081,-0.238828712577532,0.138686884462586,-0.0881809751140043,-0.280691590519518,-0.0442332764891523
-0.168427123975788,0.165224766137141,-0.101823795098527,-0.0984077507212719,-0.0602835982747818,-0.159830249540955,0.00179014317302616,0.172473111545763,-0.0977731189397163,-0.104849664370084,0.715250657084414,-0.0826259875084561,0.220194154656753,-0.103792871640145,-0.125909496430424,-0.17772135826986,0.00274092094065258,0.0469640346606257,-0.165927071390623,-0.0859302368251174,-0.175286718959663,0.0221885128876725,0.018377745294634,0.190871753872085,-0.12492846117168,-0.119748400595613,-0.164542971299545,-0.150213067248945,-0.0578044320968604,-0.136137521546197,-0.0919293178403987,-0.0682892043699403
-0.224718758918184,-0.0124138860989727,-0.0742532704332093,-0.0717621781820247,-0.0439607885470485,-0.116553490577406,-0.119769749782857,0.0463770603843426,-0.0712993837511575,-0.0764598341259013,0.0724990829014001,-0.337369611135674,-0.109454838969802,-0.273167420561968,-0.125539660619466,-0.0490352357934969,0.0832933600447388,-0.0685721671856956,-0.120999494197173,-0.0626631634304257,-0.324142222944758,-0.583139243078714,0.006077602463474,-0.211086673465419,-0.0911019551295397,-0.0873244840733597,-0.119990162750924,-0.161978964149148,0.16375321149615,-0.0992759717283692,-0.237211562489043,-0.049798740607177
-0.0775765431727953,0.243942295213023,-0.150294472516402,-0.145252305434775,-0.0889801013145512,-0.235913452486021,-0.242423414645791,0.0938708259805983,0.0272370236415308,-0.154760731367119,-0.181587441842504,-0.299328337216445,0.0147931499621565,-0.19994593442034,0.0189242226438087,-0.0992511825446135,0.168592326492921,-0.315876156205989,-0.244912514277381,-0.126835182329866,-0.185575528654419,-0.146520715746197,0.0307806551249867,-0.128342532251242,-0.184397538472371,-0.176751639288102,0.00232411050591045,-0.201010480156852,0.215929850209943,-0.200942392401282,-0.285568923614975,-0.100796576472265
-0.222994170752372,0.00199941881641797,-0.100550562338932,-0.0971772331207928,-0.0595297955696734,-0.157831688109486,-0.0848940460153537,-0.152227501902889,0.0182222140158604,-0.103538595308287,-0.116768035755063,0.179758577335079,0.586023726657003,0.0203149253304435,-0.0786698085440687,-0.209548761175115,0.0546217268069832,-0.0711983240990983,-0.163852273620675,-0.0848557414926701,-0.219896759408831,0.00458684398593402,0.0245016117180147,0.447322699940401,-0.123366321308246,-0.118251033635367,0.00155488498275685,-0.180884849443531,-0.212404367077409,-0.134435220506691,-0.0104866760934255,-0.0674352973627785
-0.218225727515582,0.104015983426787,-0.0891245598104404,-0.0861345568241917,-0.0527651631411948,-0.139896579389394,-0.199810474948604,-0.0396319303328466,0.0161515437125146,-0.0917730494548361,-0.00870474014787438,-0.319238919269565,-0.0936892179251726,-0.277585924810647,-0.110206346507292,0.0757498629405865,0.13165587672181,-0.240388434312454,-0.145233019295887,-0.075213210468486,-0.307138349134407,0.506075313561349,0.00952306145892689,-0.0951435248734882,-0.109347663765115,-0.104813648722888,-0.144021541063009,-0.156455990488849,0.210482793376932,-0.119158755276689,-0.237195008612732,-0.0597723280043427
-0.251559162910911,0.114653059009858,-0.109608346021798,-0.105931140966087,-0.0648923514660567,-0.172049463285902,-0.21254194134555,0.0684591109916602,0.0198637053107791,-0.112865546618306,-0.00099026700267779,-0.326824834849035,0.0261415232186979,-0.305453669844261,-0.135535428028609,0.017734205286917,0.146391011597504,-0.235038544994439,-0.17861239445818,-0.0924997062086402,-0.328600519062378,-0.356716819463218,0.0160663465057204,-0.00179787569705395,-0.134479391450951,-0.128903309048149,-0.177122478259664,-0.188273843018104,0.178738333400277,-0.146545397897877,-0.266609732979949,-0.073509995722424
-0.25993751146746,0.199063561255495,-0.113258926334799,-0.109459249470412,-0.0670536352489467,-0.177779687363994,-0.09562361741455,-0.0503640061462376,0.0205252794899603,-0.116624610206574,-0.0358633737464432,-0.314949099082007,0.0270121843816266,-0.31562701151156,-0.140049527394518,0.0798300238738702,0.0697911382315739,-0.126515560119533,-0.184561201410684,-0.0955804716676542,-0.33954478224369,-0.389612362983227,0.0152050192193719,-0.00185775516666644,-0.138958318802318,-0.133196521192763,-0.183021662542547,-0.172957203089633,0.257096851970338,-0.151426191778486,-0.229603657439674,-0.0759582959927307
-0.270020194625218,0.129626126622503,-0.12117755928543,-0.117112223480121,-0.0717417701512,-0.190209366294129,-0.257557391650677,-0.0538852657193371,0.160277624299876,-0.124778558960303,-0.017205609832093,-0.231648703651127,0.17205493888702,-0.271797156957177,-0.149841257178962,0.0676750676616991,0.170434996626903,-0.308835666796323,-0.197465017985622,-0.102263094370142,-0.313692193506126,-0.134194991611066,0.0223065919061037,0.15114036488276,-0.148673755436245,-0.142509114873093,-0.195817840420877,-0.204893789009263,0.159284951931723,-0.162013334625497,-0.225838417915154,-0.0812690108739914
-0.247272367002335,0.228845231817726,-0.132350219298719,-0.127910056544754,-0.0783564140784879,-0.207746809641555,-0.111742245353284,-0.058853526816178,0.0239850873531467,-0.136283233789806,-0.0115464653720273,-0.303680244647335,0.0658441983709154,-0.315894147578677,-0.0434423873076262,0.0147635244468464,0.08155535946678,-0.210297474738391,-0.21567143775081,-0.111691826818972,-0.319647806998028,0.267396005880713,0.0261084107829967,0.028927544083202,-0.162381584940185,-0.155648559987032,-0.213872389204169,-0.195246429115062,0.218730297770994,-0.176951083133258,-0.251152270345701,-0.0887620733970013
-0.258111740329636,0.145802327982594,-0.149138769939658,-0.144135375045664,-0.0882958809926298,-0.234099375225815,-0.125916686127058,-0.0663190634853779,0.027027582150581,-0.15357068509978,0.0118714738685642,-0.172627467013133,0.345767905880803,-0.255696626286916,-0.0489530296257263,-0.138026933139843,0.0919006107984582,-0.166595036921666,-0.243029237939348,-0.125859872030118,-0.288998782116239,-0.0426114138923691,0.0423429889555256,0.245359315652331,-0.182979597367887,-0.175392491998459,-0.241001981099658,-0.216938127637771,0.0414719708995111,-0.199397228186078,-0.215187634341479,-0.100021492324422
0.24971992051453,0.359576727815117,-0.103500062369322,-0.100027781594871,0.139957274584749,-0.162461444105341,-0.147657190262273,0.507317744220954,0.136896172932231,-0.106575744807052,-0.000395451406246683,0.0217692980970558,0.147228937975055,0.162162279263657,0.436075368545087,-0.118040462450531,0.101249328039145,-0.15337181199135,-0.16865863446821,-0.0873448574785925,0.0876381501837414,0.00609311507026657,0.0409766913652443,0.18676154886809,-0.126985087429326,-0.121719750459898,0.00160049520309987,-0.0951806450004973,0.00719960788427768,-0.13837867619452,-0.0410181691298438,-0.0694134107317557
-0.182444007324143,0.171258302911515,-0.114876622675039,-0.111022674385374,-0.068011373626418,-0.180318944612183,-0.137128228871281,0.0717495678704391,0.283068714424074,-0.118290379177008,-0.0360761438804466,0.0973946662547696,0.479462731220294,-0.0114701420142265,0.22315059227491,-0.0940802262324037,0.0958078300337006,-0.182532857014083,-0.187197320167362,-0.0969456636593047,-0.164168673716117,0.00524036000977583,0.26564813930064,0.375738322533769,-0.140943083898077,-0.135098989561829,-0.185635791806007,-0.167691603560663,-0.016054932213105,-0.153589037606041,-0.0324326017513763,-0.077043221140927
-0.114658340156813,-0.294364615599132,-0.171681368293597,-0.1659217010933,-0.101641965195479,-0.269483924748108,-0.0769641477821115,-0.0763433114523227,0.227077373144934,-0.176783175551084,0.134953835896024,-0.157565988730674,0.368992642697803,-0.0944636222718118,0.177556155191379,0.0790047443777638,0.0554738705067251,-0.298506644354066,-0.0533777056204688,-0.144883822309452,0.0446466382661381,0.0396865920268204,0.0509187562338832,0.212328094635812,-0.210637298796554,-0.201903388548146,-0.277429872147917,-0.127060140745358,0.136932332930518,-0.229536484596106,-0.0978948863492873,-0.115139924165742
-0.108564962425684,0.333168964746431,-0.152819823257878,-0.147692934228963,-0.090475205965235,-0.239877432013577,-0.189540556651118,0.0954481079393027,0.202129819763129,-0.157361127251051,0.041246723640955,-0.209263110146305,0.189114640271527,-0.188807076341656,0.0886456924577828,0.0778468278044948,0.127452699352837,-0.291836587836612,-0.249027702209257,-0.128966353998252,-0.2127588320806,0.106214606125541,0.0393318492301196,0.145170504009074,-0.187495912302831,-0.179721541479846,0.00236316180361358,-0.124947851067588,0.309142644624865,-0.204318764207566,-0.186330860898805,-0.102490229637752
-0.0803949287409216,0.262267985280825,-0.114411613208241,-0.110573265328804,-0.067736070158665,-0.179589030950595,-0.069945938368394,0.0714591325536491,0.412517232205228,-0.117811551153799,0.00552806279452297,0.100173059333613,0.368364916136233,0.0564135657650187,0.326167921519877,0.0356563113377994,0.0537793576874318,-0.13271975927353,-0.18643956350626,-0.0965532369817372,-0.134875470795246,0.00521914753888986,0.252993818570288,0.372076594842751,-0.140372559915338,-0.134552121908183,-0.184884356060803,-0.0883118591236007,0.13045314067514,-0.152967324024809,0.0244946467519732,-0.076731357627282
-0.1730315092828,0.34657200629552,-0.125602160218481,-0.121388385306927,-0.074361303875279,-0.197154551067143,-0.106044912342444,0.0784485172824274,0.309497626183761,-0.129334644523143,-0.283381959549844,-0.0394712017942656,0.293191600885164,-0.102350885282471,0.129900156748441,0.088530094477598,0.0773971466061744,-0.215701486789509,-0.204675131045964,-0.105997064466875,-0.173706827889568,-0.00758756847096751,0.264640333905797,0.240737041843978,-0.154102335124618,-0.147712602766017,-0.202967809479038,-0.0975218743520644,0.204819446727727,-0.16792898729071,-0.0687341390130425,-0.084236416253846
-0.0978923216363327,0.172353633554241,0.177826984049179,-0.0923479714715118,-0.0565714384576036,-0.149988178946378,-0.265417749781967,-0.0424908248986397,0.0173166537679945,-0.0983932032088722,-0.249713539212146,-0.0947252850356757,-0.113831952367946,-0.178360181419127,-0.161552133604742,0.502667462712687,0.0796923583734637,-0.0985213642076866,-0.155709569041298,-0.0806388013210717,-0.205588276169717,-0.338837245327092,0.00767376522780631,-0.107046749480451,-0.117235582397763,-0.112374501001296,0.00147761434872947,0.0874097572832105,0.371827443174625,-0.127754408202655,0.0231819176288581,0.115011813423878
0.199797212713935,0.128481055303764,-0.125449793817633,-0.000571892125393515,-0.0742710971127986,-0.196915385360879,-0.178971525717493,-0.0557850439814232,0.022734561975745,-0.0398121591065499,-0.24183168972856,0.112444610027352,0.50767795189123,0.128039156239787,-0.212097385728132,-0.211953342694304,0.131734104376871,-0.137437183875423,-0.204426842218715,-0.105868480761108,-0.0145839261023322,0.00572267940550617,0.0344572412603147,0.441411806013015,-0.153915395520041,0.0794824502726087,-0.202721591782109,-0.135018842670484,-0.148377204232465,0.0730232488700036,-0.0430540608252017,-0.0841342301167397
-0.238527327827406,0.0947116993636462,-0.103930167288004,-0.10044345710157,-0.0615306515275576,-0.163136568975861,-0.0877474197945381,-0.157344020466769,0.0188346808508389,-0.0329827912037489,-0.234214954989147,-0.264231506426248,0.0247872810775029,-0.289629869967524,-0.0813139794777112,0.290733512036482,0.131418685836121,-0.113861243427226,-0.169359512386564,-0.0877078278185433,-0.311577613900734,-0.376805220562451,0.00731422334940843,-0.00170473808555321,-0.127512786731649,-0.0281887593332684,0.00160714622188596,-0.135864594221037,0.416218316602461,0.0604968588629617,-0.16009631997616,-0.0697018651412968
0.166342244233489,0.154014832851968,-0.1044439006871,-0.000476131865431086,-0.0618348014349686,-0.163942963368209,-0.153869510146733,-0.0464441384566254,0.138144557238606,0.115657780120176,-0.193714564077876,0.183549933020725,0.502442875122889,0.162048079285059,-0.0817159196281139,-0.141845780148452,0.124623696595974,-0.130128968264793,-0.170196667182308,-0.0881413731662353,-0.0100899862886565,0.0047644475236179,0.239376599491791,0.417346238900028,-0.128143090512209,0.255176820938169,0.00161509044744586,-0.110903906995355,-0.057951812510121,0.261232377088025,0.0288987807816465,-0.0700464058751066
-0.206342975175141,-0.0764818499226052,-0.0842715798995238,-0.0814443875286285,-0.0498920126059765,-0.13227897891174,-0.20070852701041,0.142742485546569,-0.0809191525102874,-0.0867758548957253,0.0455928148876405,-0.340413490048672,-0.0885876848188392,-0.262470911401049,-0.0659332867185247,-0.123703227919978,0.130431364090007,-0.212986094015324,-0.137324840825847,-0.0711177265725156,-0.290414157268645,0.385817549795094,-0.129388225560528,-0.0899628023448509,-0.103393502345564,-0.0991063719326976,0.00130315147932523,-0.328570907458328,0.0385388548051218,-0.112670363672876,-0.372286348447596,-0.0565176257353974
0.21278681233918,0.316358373006301,-0.14586814177386,-0.140974471831142,0.197249229653243,-0.228965552474568,-0.248875118933273,0.247077142064804,0.192935056312551,-0.150202864590523,-0.0119652637771374,-0.121570382438187,0.188993131274077,0.0587806926706302,-0.0478794847818215,-0.0658065642609502,0.163627104650642,-0.287903395249242,-0.237699582404182,-0.123099752427603,-0.077947021512994,0.0337194972863313,0.0346950679189091,0.230670989032107,-0.178966836466346,-0.171546117077762,-0.235716783510081,-0.215942019059862,0.0516565301567233,-0.195024426995944,-0.147645855964404,-0.0978280109773937
-0.152214797062946,0.0130474936367808,-0.211957537951167,-0.20484666219728,-0.125487004847896,0.0739610828453881,0.255529175121379,-0.0942533281002339,-0.203525605662372,-0.218256220890071,0.114673782114559,-0.281551844859951,-0.101815649928676,-0.182493713891162,-0.165833572107574,-0.264727587291935,-0.170427985012224,0.0839349910350891,-0.0659000285077453,-0.17887333128164,-0.06194952286072,-0.0577506270426399,-0.325433672447795,-0.255984041655782,0.0341623883428049,-0.249269594982946,0.00327765041861709,-0.0674750453570251,-0.109486641082315,-0.28338537040173,-0.200598197375645,-0.142151563029947
-0.181627550953604,-0.0209790872388506,-0.212973972797016,-0.205828997090984,-0.126088773323136,0.0743157605915414,0.256754556205887,-0.094705316587854,-0.204501605476378,-0.219302860846263,0.115223696164199,-0.282902016733028,-0.102303903262058,-0.183368856015099,-0.166628821113252,-0.265997079035337,-0.171245266361821,0.0195953308970695,-0.0662160497541003,-0.179731111989347,-0.0746746235721767,-0.0580275681236844,-0.326994278066665,-0.226297569444396,0.03432621286287,-0.250464958473201,0.00329336827479808,-0.0713610553615607,-0.11001168038135,-0.284744334881428,-0.201560158907175,-0.142833245802129
-0.0128363701521896,0.128108206204048,-0.184694722332243,-0.178498475500928,-0.109346370696317,0.241627204011007,0.222662003451386,0.115356512114528,-0.177347338474811,-0.190183243796045,0.0999239873757927,-0.240523758302307,-0.238085177824346,-0.0721938696462063,-0.0606238486324096,-0.230677279521114,-0.148506864505703,0.137458633833917,-0.0574237065809335,-0.155865936984592,0.0296263206064346,-0.050322513316845,-0.283575108256614,-0.478414980742442,0.0297682870360302,-0.217207555231429,0.00285606607729192,-0.00561111918991926,-0.0813999316223124,-0.246935224881815,-0.13298189644093,-0.123867467591359
0.00298463464205437,0.18578942844103,-0.203334323590908,-0.196512744488169,-0.120381730684541,0.0709520732208299,0.145668030043878,-0.307835932602961,0.0368491381356412,-0.209376752877808,0.110008429732029,-0.187363352240552,-0.0579069768096509,-0.119470804722179,0.0256026981321129,-0.0706492261963812,-0.0860763065524024,-0.0825367817190895,-0.0632189723034575,-0.171596104465905,0.0346383832050522,0.047003623198073,-0.312193830427124,-0.273252387536971,0.315017645721324,-0.239128388532773,-0.328579716936078,-0.0329701826479448,-0.178090401097064,-0.271856208385804,-0.146402580545921,-0.136368313179519
-0.238353427194249,-0.171577526046269,-0.217387049437595,-0.210094021249039,-0.128701484223364,-0.132685655074165,0.302585090861312,-0.0966677245519994,0.0393958347619753,-0.223847079652451,-0.0195319351085002,-0.116219604754035,0.193179503000242,-0.141392345090615,-0.0713547166553238,-0.0867848002639632,-0.191480654523879,0.0152867837957738,-0.0675881258747808,-0.183455356607076,-0.134963120301647,-0.0131322512243436,0.0531950450536632,0.249268117722736,-0.266713979169723,-0.255654893388747,-0.35128833100251,-0.130772665394708,0.0347733492904066,-0.290644579668617,-0.0968753440082682,-0.145792922293436
